,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,best_described_by
26,37,CL:22092,"['ORAI1', 'ORAI2', 'ANKK1', 'ATP2A2']",0.03225806451612903,1.0,885,4,124,"mixed, incl. Ion channel, and Synapse"
27,37,CL:22093,"['ORAI1', 'ORAI2', 'ANKK1', 'ATP2A2']",0.03225806451612903,1.0,868,4,124,"mixed, incl. Ion channel, and Synapse"
28,37,CL:22094,"['ORAI1', 'ORAI2', 'ATP2A2']",0.024193548387096774,0.99999999860432,439,3,124,"mixed, incl. Cation channel activity, and Contractile fiber"
29,37,CL:22095,"['ORAI1', 'ORAI2', 'ATP2A2']",0.024193548387096774,0.9999999952132668,419,3,124,"Cation channel activity, and Contractile fiber"
30,37,CL:22477,"['ORAI1', 'ORAI2']",0.016129032258064516,0.6500611158747988,41,2,124,"TRP channels, and Ligand-gated sodium channel activity"
31,37,CL:22097,"['ORAI1', 'ORAI2']",0.016129032258064516,0.9999736978130048,231,2,124,"Cation channel activity, and Renin-angiotensin-aldosterone system (RAAS)"
32,37,CL:22478,"['ORAI1', 'ORAI2']",0.016129032258064516,0.5304313242634929,33,2,124,"TRP channels, and Store-operated calcium entry"
33,37,CL:22479,"['ORAI1', 'ORAI2']",0.016129032258064516,0.4055224506144923,26,2,124,"TRP channels, and Store-operated calcium entry"
34,37,CL:22480,"['ORAI1', 'ORAI2']",0.016129032258064516,0.3075399304521374,21,2,124,"Store-operated calcium channel activity, and TRPM, SLOG domain"
35,37,CL:22484,"['ORAI1', 'ORAI2']",0.016129032258064516,0.025150889031316112,5,2,124,Store-operated calcium entry
36,37,CL:22482,"['ORAI1', 'ORAI2']",0.016129032258064516,0.13034730691661336,12,2,124,"Store-operated calcium channel activity, and Brachyolmia"
37,37,CL:20248,"['NFIX', 'LRBA']",0.016129032258064516,1.0,733,2,124,"Pattern specification process, and DNA-binding transcription factor activity, RNA polymerase II-specific"
38,37,CL:20249,"['NFIX', 'LRBA']",0.016129032258064516,1.0,704,2,124,"mixed, incl. Pattern specification process, and Chromatin"
39,37,CL:18720,"['PLAT', 'SPON1']",0.016129032258064516,1.0,683,2,124,"mixed, incl. Extracellular matrix, and Serine-type endopeptidase activity"
40,37,CL:17317,"['WAS', 'PLCG1', 'TLN1', 'ITK', 'SHOC2', 'LCP2', 'ZAP70', 'SOS2', 'ARPC2', 'RAC2', 'SYK', 'PLEK2', 'VAV1', 'LAT']",0.11290322580645161,0.9999999047415048,702,14,124,"mixed, incl. Signaling by Receptor Tyrosine Kinases, and Axon guidance"
41,37,CL:17318,"['WAS', 'PLCG1', 'TLN1', 'ITK', 'SHOC2', 'LCP2', 'ZAP70', 'SOS2', 'ARPC2', 'RAC2', 'SYK', 'PLEK2', 'VAV1', 'LAT']",0.11290322580645161,0.9998112247487003,539,14,124,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
42,37,CL:17319,"['WAS', 'PLCG1', 'TLN1', 'ITK', 'SHOC2', 'LCP2', 'ZAP70', 'SOS2', 'ARPC2', 'SYK', 'PLEK2', 'VAV1', 'LAT']",0.10483870967741936,0.9998161757427835,515,13,124,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
43,37,CL:18120,"['PLEK2', 'TLN1']",0.016129032258064516,0.6082316139412915,38,2,124,"mixed, incl. Cell-extracellular matrix interactions, and Tensin, phosphotyrosine-binding domain"
44,37,CL:17810,"['PLEK2', 'WAS', 'ARPC2', 'TLN1']",0.03225806451612903,0.9941780052844214,193,4,124,"mixed, incl. Actin filament organization, and CDC42 GTPase cycle"
45,37,CL:17320,"['WAS', 'PLCG1', 'TLN1', 'ITK', 'SHOC2', 'LCP2', 'ZAP70', 'SOS2', 'ARPC2', 'SYK', 'PLEK2', 'VAV1', 'LAT']",0.10483870967741936,0.9965388155761818,438,13,124,"mixed, incl. Regulation of actin cytoskeleton, and Transmembrane receptor protein tyrosine kinase signaling pathway"
46,37,CL:18121,"['PLEK2', 'TLN1']",0.016129032258064516,0.5136774914346715,32,2,124,"mixed, incl. Cell-extracellular matrix interactions, and Leukocyte adhesion deficiency 3"
47,37,CL:18122,"['PLEK2', 'TLN1']",0.016129032258064516,0.4055224506144923,26,2,124,"mixed, incl. Cell-extracellular matrix interactions, and Leukocyte adhesion deficiency 3"
48,37,CL:17811,"['WAS', 'ARPC2']",0.016129032258064516,0.9983685964267364,155,2,124,"mixed, incl. Regulation of actin dynamics for phagocytic cup formation, and CDC42 GTPase cycle"
49,37,CL:17813,"['WAS', 'ARPC2']",0.016129032258064516,0.9164022173743199,75,2,124,"mixed, incl. RHO GTPases Activate WASPs and WAVEs, and Actin nucleation"
50,37,CL:17814,"['WAS', 'ARPC2']",0.016129032258064516,0.8311951022975648,59,2,124,"mixed, incl. RHO GTPases Activate WASPs and WAVEs, and ADF-H/Gelsolin-like domain superfamily"
51,37,CL:17815,"['WAS', 'ARPC2']",0.016129032258064516,0.5467934553179432,34,2,124,"RHO GTPases Activate WASPs and WAVEs, and Arp2/3 complex-mediated actin nucleation"
52,37,CL:17321,"['ITK', 'PLCG1', 'SHOC2', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.07258064516129033,0.9185181847688577,245,9,124,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
53,37,CL:17323,"['ITK', 'PLCG1', 'SHOC2', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.07258064516129033,0.8985691539146522,237,9,124,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
54,37,CL:17324,"['ITK', 'PLCG1', 'SHOC2', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.07258064516129033,0.8779820327699902,230,9,124,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
55,37,CL:17325,"['ITK', 'PLCG1', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.06451612903225806,0.7006601585865022,171,8,124,"mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily"
56,37,CL:17326,"['ITK', 'PLCG1', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.06451612903225806,0.6540295369908496,164,8,124,"mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and SH2 domain superfamily"
57,37,CL:17327,"['ITK', 'PLCG1', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.06451612903225806,0.5809129490622564,154,8,124,"mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and Tyrosine-protein kinase, catalytic domain"
58,37,CL:17561,"['LCP2', 'ITK']",0.016129032258064516,0.025150889031316112,5,2,124,"Vav, PH domain, and TCR signalosome"
59,37,CL:17540,"['SYK', 'VAV1', 'LCP2', 'ITK']",0.03225806451612903,0.008366297364176002,16,4,124,"FCERI mediated Ca+2 mobilization, and B-cell antigen receptor complex-associated protein alpha/beta chain"
60,37,CL:17538,"['ITK', 'LCP2', 'ZAP70', 'SYK', 'VAV1', 'LAT']",0.04838709677419355,0.000948989147017784,23,6,124,"FCERI mediated Ca+2 mobilization, and B-cell antigen receptor complex-associated protein alpha/beta chain"
61,37,CL:17472,"['ITK', 'PLCG1', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.06451612903225806,0.008302495231050352,56,8,124,"mixed, incl. GPVI-mediated activation cascade, and Insulin receptor binding"
62,37,CL:17470,"['ITK', 'PLCG1', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.06451612903225806,0.015131985426541239,62,8,124,"GPVI-mediated activation cascade, and SH2 domain superfamily"
63,37,CL:17328,"['ITK', 'PLCG1', 'LCP2', 'ZAP70', 'SOS2', 'SYK', 'VAV1', 'LAT']",0.06451612903225806,0.4104179106727979,133,8,124,"mixed, incl. Constitutive Signaling by Aberrant PI3K in Cancer, and FCERI mediated Ca+2 mobilization"
64,37,CL:17543,"['VAV1', 'SYK']",0.016129032258064516,0.025150889031316112,5,2,124,"X-linked agammaglobulinemia, and Serotonin secretion"
65,37,CL:17541,"['VAV1', 'SYK']",0.016129032258064516,0.09515316946315644,10,2,124,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
66,37,CL:17509,"['SOS2', 'PLCG1']",0.016129032258064516,0.18741343520900647,15,2,124,"Downstream signal transduction, and GRB2-associated-binding protein 1-4-like"
67,37,CL:17473,"['SOS2', 'PLCG1']",0.016129032258064516,0.5304313242634929,33,2,124,"mixed, incl. Signaling by Erythropoietin, and Insulin receptor complex"
68,37,CL:15526,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'DDX60L', 'CD2', 'CD28', 'CD247', 'BCL10', 'MALT1', 'DTX4']",0.0967741935483871,0.999999999999973,896,12,124,"Immune response, and Apoptosis modulation and signaling"
69,37,CL:15527,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'DDX60L', 'CD2', 'CD28', 'CD247', 'BCL10', 'MALT1', 'DTX4']",0.0967741935483871,0.9999999999987266,839,12,124,"Immune response, and Apoptosis modulation and signaling"
70,37,CL:15528,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'DDX60L', 'CD2', 'CD28', 'CD247', 'BCL10', 'MALT1', 'DTX4']",0.0967741935483871,0.9999999999905794,808,12,124,"Immune response, and Apoptosis modulation and signaling"
71,37,CL:16581,"['BCL10', 'MALT1', 'DTX4']",0.024193548387096774,0.9993149488084366,207,3,124,"mixed, incl. Death-like domain superfamily, and Toll-like Receptor Cascades"
72,37,CL:15529,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247', 'BCL10', 'MALT1', 'DTX4']",0.08870967741935484,0.9999999998230461,733,11,124,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunity"
73,37,CL:16582,"['BCL10', 'MALT1', 'DTX4']",0.024193548387096774,0.989423151236567,150,3,124,"Toll-like Receptor Cascades, and Death-like domain superfamily"
74,37,CL:16793,"['BCL10', 'MALT1']",0.016129032258064516,0.09515316946315644,10,2,124,"CBM complex, and Protein kinase C, delta/epsilon/eta/theta types"
75,37,CL:16583,"['BCL10', 'MALT1']",0.016129032258064516,0.98749348385268,115,2,124,"Toll-like Receptor Cascades, and NF-kappa B signaling pathway"
76,37,CL:15530,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.9999998291014868,526,8,124,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
77,37,CL:15531,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.9999966510898801,469,8,124,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
78,37,CL:15532,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.9999932621481643,455,8,124,"Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
79,37,CL:15533,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.9990215407200932,346,8,124,"Cytokine-cytokine receptor interaction, and Adaptive immunity"
80,37,CL:15534,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.8605487105481318,203,8,124,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
81,37,CL:15535,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.781398661072211,185,8,124,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
82,37,CL:15536,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.6942461788635272,170,8,124,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
83,37,CL:15537,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.14520878718939115,98,8,124,"mixed, incl. Adaptive immunity, and T cell modulation in pancreatic cancer"
84,37,CL:15538,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD2', 'CD28', 'CD247']",0.06451612903225806,0.11669607308424997,93,8,124,"mixed, incl. Adaptive immunity, and TNFs bind their physiological receptors"
85,37,CL:15539,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD28', 'CD247']",0.056451612903225805,0.12859192565898075,80,7,124,"mixed, incl. T cell modulation in pancreatic cancer, and non-Langerhans-cell histiocytosis"
86,37,CL:15540,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD247']",0.04838709677419355,0.01720029919280934,40,6,124,"mixed, incl. non-Langerhans-cell histiocytosis, and T cell receptor complex"
87,37,CL:15541,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD247']",0.04838709677419355,0.004877478947450812,31,6,124,"mixed, incl. non-Langerhans-cell histiocytosis, and T cell receptor complex"
88,37,CL:15542,"['CD3E', 'LCK', 'CD3D', 'PTPRC', 'CD3G', 'CD247']",0.04838709677419355,0.000415722081244766,20,6,124,"mixed, incl. T cell receptor complex, and Hepatic veno-occlusive disease"
89,37,CL:15543,"['CD3E', 'LCK', 'CD3D', 'CD3G', 'CD247']",0.04032258064516129,0.00022807976400030208,12,5,124,"mixed, incl. Alpha-beta T cell receptor complex, and GPI anchor binding"
90,37,CL:15545,"['CD3E', 'LCK', 'CD3D', 'CD3G', 'CD247']",0.04032258064516129,2.2408878414410893e-06,6,5,124,"Alpha-beta T cell receptor complex, and Pneumocystosis"
91,37,CL:13119,"['TMED9', 'BLOC1S4', 'VPS35', 'CALCOCO2', 'SNAP29', 'COG6', 'RAB19', 'MCFD2', 'ZFYVE26']",0.07258064516129033,1.0,980,9,124,"mixed, incl. Vesicle-mediated transport, and mTOR signaling pathway"
92,37,CL:13120,"['TMED9', 'BLOC1S4', 'VPS35', 'CALCOCO2', 'SNAP29', 'COG6', 'RAB19', 'MCFD2', 'ZFYVE26']",0.07258064516129033,1.0,930,9,124,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
93,37,CL:13121,"['TMED9', 'BLOC1S4', 'VPS35', 'CALCOCO2', 'SNAP29', 'COG6', 'RAB19', 'MCFD2', 'ZFYVE26']",0.07258064516129033,0.9999999999999999,889,9,124,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
94,37,CL:14302,"['CALCOCO2', 'ZFYVE26']",0.016129032258064516,0.9999936326163502,256,2,124,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
95,37,CL:13122,"['TMED9', 'CALCOCO2', 'VPS35', 'SNAP29', 'COG6', 'RAB19', 'MCFD2', 'ZFYVE26']",0.06451612903225806,0.9999999999999998,846,8,124,"Vesicle-mediated transport, and Amino acids regulate mTORC1"
96,37,CL:14303,"['CALCOCO2', 'ZFYVE26']",0.016129032258064516,0.9999822693658709,238,2,124,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
97,37,CL:14304,"['CALCOCO2', 'ZFYVE26']",0.016129032258064516,0.994386905805087,131,2,124,"mixed, incl. Autophagy, and Hereditary spastic paraplegia"
98,37,CL:13123,"['TMED9', 'VPS35', 'SNAP29', 'COG6', 'RAB19', 'MCFD2']",0.04838709677419355,0.9999999998952681,590,6,124,"Membrane Trafficking, and Protein transport"
99,37,CL:13124,"['TMED9', 'VPS35', 'SNAP29', 'COG6', 'RAB19', 'MCFD2']",0.04838709677419355,0.9999999946359835,525,6,124,"Membrane Trafficking, and Protein transport"
100,37,CL:13125,"['TMED9', 'VPS35', 'SNAP29', 'COG6', 'RAB19', 'MCFD2']",0.04838709677419355,0.9999999638308238,492,6,124,"Membrane Trafficking, and Protein transport"
101,37,CL:13126,"['TMED9', 'SNAP29', 'COG6', 'RAB19', 'MCFD2']",0.04032258064516129,0.999999881987113,438,5,124,"Membrane Trafficking, and Vesicle fusion"
102,37,CL:13127,"['TMED9', 'SNAP29', 'COG6', 'RAB19', 'MCFD2']",0.04032258064516129,0.9999373839385419,320,5,124,"Golgi vesicle transport, and SNARE binding"
103,37,CL:13128,"['TMED9', 'SNAP29', 'COG6', 'RAB19', 'MCFD2']",0.04032258064516129,0.9997980958640231,296,5,124,"Golgi vesicle transport, and SNARE binding"
104,37,CL:13129,"['TMED9', 'SNAP29', 'COG6', 'RAB19', 'MCFD2']",0.04032258064516129,0.999374764928272,272,5,124,"Golgi vesicle transport, and SNARE binding"
105,37,CL:13330,"['MCFD2', 'TMED9']",0.016129032258064516,0.7917201826767203,54,2,124,"ER-Golgi transport, and emp24/gp25L/p24 family/GOLD"
106,37,CL:13130,"['COG6', 'SNAP29', 'MCFD2', 'TMED9']",0.03225806451612903,0.9699383230740444,154,4,124,"Golgi vesicle transport, and SNARE complex"
107,37,CL:13131,"['COG6', 'SNAP29']",0.016129032258064516,0.9740019763051819,100,2,124,"SNARE complex, and Retrograde transport at the Trans-Golgi-Network"
108,37,CL:12186,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.9999999992614536,406,2,124,"mixed, incl. SLC-mediated transmembrane transport, and Lipid transporter activity"
109,37,CL:12187,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.9999999842252407,357,2,124,"mixed, incl. SLC-mediated transmembrane transport, and Lipid transporter activity"
110,37,CL:12188,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.9999999580295095,341,2,124,"mixed, incl. SLC-mediated transmembrane transport, and Lipid transporter activity"
111,37,CL:12189,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.9999988801877628,286,2,124,"mixed, incl. SLC-mediated transmembrane transport, and Monocarboxylic acid transmembrane transporter activity"
112,37,CL:12190,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.9992982555727461,171,2,124,"SLC-mediated transmembrane transport, and Monocarboxylic acid transmembrane transporter activity"
113,37,CL:12191,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.9951800606134634,134,2,124,"SLC-mediated transmembrane transport, and ABC transporters"
114,37,CL:12334,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.8083932104050127,56,2,124,"Amino acid transport across the plasma membrane, and Hexose transmembrane transporter activity"
115,37,CL:12192,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.9931296527451705,127,2,124,"SLC-mediated transmembrane transport, and ABC-type xenobiotic transporter activity"
116,37,CL:12335,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.7444131786230692,49,2,124,"Amino acid transport across the plasma membrane, and Hexose transmembrane transporter activity"
117,37,CL:12348,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.025150889031316112,5,2,124,"Cystinuria, and Regulation of glutathione biosynthetic process"
118,37,CL:12345,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.14891291207421,13,2,124,Amino acid transport across the plasma membrane
119,37,CL:12341,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.28745669308959904,20,2,124,Amino acid transport across the plasma membrane
120,37,CL:12339,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.38637647895638866,25,2,124,Amino acid transport across the plasma membrane
121,37,CL:12337,"['SLC3A2', 'SLC7A6']",0.016129032258064516,0.4965397485960239,31,2,124,Amino acid transport across the plasma membrane
122,37,CL:11052,"['UBIAD1', 'FLVCR2', 'PGGT1B', 'CHURC1']",0.03225806451612903,0.9999999944354688,455,4,124,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
123,37,CL:11053,"['UBIAD1', 'FLVCR2', 'PGGT1B', 'CHURC1']",0.03225806451612903,0.999999968834559,426,4,124,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
124,37,CL:11054,"['UBIAD1', 'FLVCR2', 'PGGT1B', 'CHURC1']",0.03225806451612903,0.9999999582338975,421,4,124,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
125,37,CL:11055,"['UBIAD1', 'FLVCR2', 'PGGT1B', 'CHURC1']",0.03225806451612903,0.9999998880534595,404,4,124,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrion organization"
126,37,CL:11698,"['PGGT1B', 'CHURC1']",0.016129032258064516,0.09515316946315644,10,2,124,"mixed, incl. Protein farnesyltransferase complex, and Defective DHDDS causes RP59"
127,37,CL:11664,"['UBIAD1', 'PGGT1B', 'CHURC1']",0.024193548387096774,0.1697700619378249,27,3,124,"Quinone biosynthetic process, and Prenylation"
128,37,CL:11056,"['UBIAD1', 'PGGT1B', 'CHURC1']",0.024193548387096774,0.9999991299379178,331,3,124,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
129,37,CL:9981,"['CDIPT', 'HSD17B12', 'PLIN4', 'HACD4', 'GPD1L']",0.04032258064516129,0.9978841706349334,245,5,124,"mixed, incl. Glycerophospholipid metabolism, and Fatty acid metabolism"
130,37,CL:10178,"['GPD1L', 'CDIPT']",0.016129032258064516,0.7545492102551309,50,2,124,"Glycerolipid metabolism, and Phosphatidylglycerol biosynthetic process"
131,37,CL:9982,"['CDIPT', 'HSD17B12', 'PLIN4', 'HACD4', 'GPD1L']",0.04032258064516129,0.9056089469962435,148,5,124,"mixed, incl. Glycerolipid metabolism, and PPAR signaling pathway"
132,37,CL:9983,"['HACD4', 'HSD17B12', 'PLIN4']",0.024193548387096774,0.9026644792110784,98,3,124,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
133,37,CL:9984,"['HACD4', 'HSD17B12', 'PLIN4']",0.024193548387096774,0.8572359740740179,88,3,124,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
134,37,CL:10090,"['HACD4', 'HSD17B12']",0.016129032258064516,0.025150889031316112,5,2,124,"Protein-tyrosine phosphatase-like, PTPLA, and Fatty acid elongase complex"
135,37,CL:10087,"['HACD4', 'HSD17B12']",0.016129032258064516,0.11238594110338293,11,2,124,Biosynthesis of unsaturated fatty acids
136,37,CL:10085,"['HACD4', 'HSD17B12']",0.016129032258064516,0.22709791813971383,17,2,124,"Fatty acid elongation, and acyl-CoA desaturase activity"
137,37,CL:9985,"['HACD4', 'HSD17B12', 'PLIN4']",0.024193548387096774,0.7202160212619677,69,3,124,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
138,37,CL:8452,"['AKR1A1', 'ACO2', 'BCAT2', 'TXNDC12']",0.03225806451612903,1.0,765,4,124,"Carboxylic acid metabolic process, and Oxidoreductase"
139,37,CL:9383,"['AKR1A1', 'TXNDC12']",0.016129032258064516,0.9999988801877628,286,2,124,"mixed, incl. Biological oxidations, and Isoprenoid metabolic process"
140,37,CL:8453,"['AKR1A1', 'ACO2', 'BCAT2', 'TXNDC12']",0.03225806451612903,1.0,751,4,124,"Carboxylic acid metabolic process, and Oxidoreductase"
