,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,best_described_by
71,21,CL:12192,"['SLC1A5', 'SLC7A5', 'SLC29A1', 'SLC38A5']",0.01593625498007968,0.9563174071209172,127,4,251,"SLC-mediated transmembrane transport, and ABC-type xenobiotic transporter activity"
72,21,CL:12335,"['SLC1A5', 'SLC7A5', 'SLC38A5']",0.01195219123505976,0.580907485721088,49,3,251,"Amino acid transport across the plasma membrane, and Hexose transmembrane transporter activity"
73,21,CL:12345,"['SLC1A5', 'SLC7A5']",0.00796812749003984,0.18529000935083012,13,2,251,Amino acid transport across the plasma membrane
74,21,CL:12341,"['SLC1A5', 'SLC7A5']",0.00796812749003984,0.34603132216576016,20,2,251,Amino acid transport across the plasma membrane
75,21,CL:12339,"['SLC1A5', 'SLC7A5']",0.00796812749003984,0.45515739442201925,25,2,251,Amino acid transport across the plasma membrane
76,21,CL:12337,"['SLC1A5', 'SLC7A5', 'SLC38A5']",0.01195219123505976,0.291326539722676,31,3,251,Amino acid transport across the plasma membrane
77,21,CL:11052,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'CYCS', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'NUS1', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'SLC25A33', 'TIMM21']",0.06772908366533864,0.992999799764551,455,17,251,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
78,21,CL:11053,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'CYCS', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'NUS1', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'TIMM21']",0.06374501992031872,0.990732918401329,426,16,251,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
79,21,CL:11054,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'CYCS', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'NUS1', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'TIMM21']",0.06374501992031872,0.9891088160574453,421,16,251,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
80,21,CL:11055,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'CYCS', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'NUS1', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'TIMM21']",0.06374501992031872,0.981459172933228,404,16,251,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrion organization"
81,21,CL:11056,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'CYCS', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'NUS1', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'TIMM21']",0.06374501992031872,0.8690496872598173,331,16,251,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
82,21,CL:11057,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'CYCS', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'TIMM21']",0.05976095617529881,0.8408084138705142,304,15,251,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
83,21,CL:11059,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'CYCS', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'TIMM21']",0.05976095617529881,0.7896451965208524,291,15,251,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
84,21,CL:11524,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'PAM16', 'TIMM23', 'TOMM20', 'TIMM13', 'DNAJC11', 'TOMM40', 'TIMM21']",0.043824701195219126,0.00022023750810859993,52,11,251,"Mitochondrial protein import, and SAM complex"
85,21,CL:11420,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'TIMM21']",0.055776892430278883,0.0037714204755718724,104,14,251,"mixed, incl. Protein targeting to mitochondrion, and Mitochondrial calcium ion transport"
86,21,CL:11060,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'CYCS', 'STOML2', 'PAM16', 'TIMM23', 'AFG3L2', 'TOMM20', 'TIMM13', 'MYO19', 'DNAJC11', 'TOMM40', 'TIMM21']",0.05976095617529881,0.7578084548541283,284,15,251,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
87,21,CL:11569,"['TIMM50', 'TIMM17A', 'PAM16', 'TIMM23', 'TIMM21']",0.0199203187250996,0.0027069666742175306,17,5,251,"TIM23 mitochondrial import inner membrane translocase complex, and TIM22 mitochondrial import inner membrane insertion complex"
88,21,CL:11526,"['TOMM22', 'TIMM50', 'TOMM5', 'TIMM17A', 'PAM16', 'TIMM23', 'TOMM20', 'TIMM13', 'DNAJC11', 'TOMM40', 'TIMM21']",0.043824701195219126,2.6912607929076277e-05,42,11,251,"Mitochondrial outer membrane translocase complex, and TIM23 mitochondrial import inner membrane translocase complex"
89,21,CL:11574,"['TIMM50', 'TIMM17A', 'PAM16', 'TIMM23', 'TIMM21']",0.0199203187250996,1.5233963085476426e-05,7,5,251,TIM23 mitochondrial import inner membrane translocase complex
90,21,CL:11555,"['TOMM22', 'TOMM5', 'TOMM20', 'TOMM40']",0.01593625498007968,0.00018224413569431405,6,4,251,Outer mitochondrial membrane organization
91,21,CL:11528,"['TOMM22', 'TOMM5', 'TOMM20', 'DNAJC11', 'TOMM40']",0.0199203187250996,0.005836033873662284,20,5,251,Mitochondrial outer membrane translocase complex
92,21,CL:11421,"['STOML2', 'MYO19', 'AFG3L2']",0.01195219123505976,0.6218218381724688,52,3,251,"mixed, incl. Mitochondrial calcium ion transport, and Miro GTPase Cycle"
93,21,CL:11422,"['STOML2', 'AFG3L2']",0.00796812749003984,0.4958592146705735,27,2,251,"Mitochondrial calcium ion transport, and ADP/ATP carrier protein, eukaryotic type"
94,21,CL:11443,"['STOML2', 'AFG3L2']",0.00796812749003984,0.04700350221318649,6,2,251,Processing of SMDT1
95,21,CL:11423,"['STOML2', 'AFG3L2']",0.00796812749003984,0.2540225372429131,16,2,251,Mitochondrial calcium ion transmembrane transport
96,21,CL:10559,"['PAICS', 'NAMPT', 'NME1', 'DTYMK', 'CTPS1', 'PPAT', 'UCK2', 'AK6', 'IMPDH2', 'DCTPP1']",0.0398406374501992,0.9425609978078909,247,10,251,"mixed, incl. Purine metabolism, and Pyridine-containing compound metabolic process"
97,21,CL:10560,"['PAICS', 'NAMPT', 'NME1', 'DTYMK', 'CTPS1', 'PPAT', 'UCK2', 'AK6', 'IMPDH2', 'DCTPP1']",0.0398406374501992,0.9069412840301759,231,10,251,"mixed, incl. Purine metabolism, and Pyridine-containing compound metabolic process"
98,21,CL:10561,"['PAICS', 'NME1', 'DTYMK', 'CTPS1', 'PPAT', 'UCK2', 'AK6', 'IMPDH2', 'DCTPP1']",0.035856573705179286,0.7303495944884925,172,9,251,"Purine metabolism, and Pyrimidine metabolism"
99,21,CL:10564,"['PAICS', 'NME1', 'DTYMK', 'CTPS1', 'PPAT', 'UCK2', 'IMPDH2', 'DCTPP1']",0.03187250996015936,0.18713821696253216,91,8,251,"Metabolism of nucleotides, and Ribose-phosphate pyrophosphokinase"
100,21,CL:10562,"['PAICS', 'NME1', 'DTYMK', 'CTPS1', 'PPAT', 'UCK2', 'IMPDH2', 'DCTPP1']",0.03187250996015936,0.23598769187150484,97,8,251,"Metabolism of nucleotides, and Ribose-phosphate pyrophosphokinase"
101,21,CL:10681,"['NME1', 'CTPS1']",0.00796812749003984,0.41264266627185653,23,2,251,"Interconversion of nucleotide di- and triphosphates, and UTP metabolic process"
102,21,CL:10565,"['NME1', 'DTYMK', 'CTPS1', 'UCK2', 'IMPDH2', 'DCTPP1']",0.02390438247011952,0.3708349823944684,81,6,251,"Pyrimidine metabolism, and Purine nucleoside monophosphate biosynthetic process"
103,21,CL:10627,"['DTYMK', 'UCK2', 'DCTPP1']",0.01195219123505976,0.224342962453449,27,3,251,"Pyrimidine nucleoside monophosphate metabolic process, and XMP 5-nucleosidase activity"
104,21,CL:10566,"['DTYMK', 'UCK2', 'IMPDH2', 'DCTPP1']",0.01593625498007968,0.4739525790962192,58,4,251,"Pyrimidine metabolism, and Purine nucleoside monophosphate biosynthetic process"
105,21,CL:9981,"['G0S2', 'AGPAT5', 'CRLS1', 'FABP5', 'SELENOI']",0.0199203187250996,0.9994600933463543,245,5,251,"mixed, incl. Glycerophospholipid metabolism, and Fatty acid metabolism"
106,21,CL:10178,"['AGPAT5', 'CRLS1']",0.00796812749003984,0.8180688153327595,50,2,251,"Glycerolipid metabolism, and Phosphatidylglycerol biosynthetic process"
107,21,CL:9982,"['FABP5', 'G0S2', 'AGPAT5', 'CRLS1']",0.01593625498007968,0.9829896354729792,148,4,251,"mixed, incl. Glycerolipid metabolism, and PPAR signaling pathway"
108,21,CL:9983,"['FABP5', 'G0S2']",0.00796812749003984,0.9851773986346382,98,2,251,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
109,21,CL:9984,"['FABP5', 'G0S2']",0.00796812749003984,0.9743655820228839,88,2,251,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
110,21,CL:9985,"['FABP5', 'G0S2']",0.00796812749003984,0.9297088924782924,69,2,251,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
111,21,CL:9987,"['FABP5', 'G0S2']",0.00796812749003984,0.7901095802628577,47,2,251,"Regulation of lipid storage, and PPAR signaling pathway"
112,21,CL:8452,"['PGP', 'PYCR1', 'GART', 'RPIA', 'AHCY', 'SLC25A32', 'ALDH18A1', 'PGAM1', 'HK2', 'PRDX1']",0.0398406374501992,0.999999999999755,765,10,251,"Carboxylic acid metabolic process, and Oxidoreductase"
113,21,CL:8453,"['PGP', 'PYCR1', 'GART', 'RPIA', 'AHCY', 'SLC25A32', 'ALDH18A1', 'PGAM1', 'HK2', 'PRDX1']",0.0398406374501992,0.9999999999994088,751,10,251,"Carboxylic acid metabolic process, and Oxidoreductase"
114,21,CL:8454,"['PGP', 'PYCR1', 'GART', 'RPIA', 'AHCY', 'SLC25A32', 'ALDH18A1', 'PGAM1', 'HK2']",0.035856573705179286,0.9999982985417853,465,9,251,"Carboxylic acid metabolic process, and Starch and sucrose metabolism"
115,21,CL:8455,"['PGP', 'PYCR1', 'GART', 'RPIA', 'AHCY', 'SLC25A32', 'ALDH18A1', 'PGAM1', 'HK2']",0.035856573705179286,0.9999712092805455,409,9,251,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
116,21,CL:8457,"['PGP', 'PYCR1', 'GART', 'RPIA', 'AHCY', 'SLC25A32', 'ALDH18A1', 'PGAM1', 'HK2']",0.035856573705179286,0.9999532176409491,399,9,251,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
117,21,CL:9060,"['PYCR1', 'ALDH18A1']",0.00796812749003984,0.936643026259488,71,2,251,"mixed, incl. Glutamine family amino acid metabolic process, and Hydantoinase/dihydropyrimidinase"
118,21,CL:8458,"['PGP', 'PYCR1', 'GART', 'RPIA', 'AHCY', 'SLC25A32', 'ALDH18A1', 'PGAM1', 'HK2']",0.035856573705179286,0.9998320532600978,372,9,251,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
119,21,CL:9062,"['PYCR1', 'ALDH18A1']",0.00796812749003984,0.8707637944907165,57,2,251,"mixed, incl. Glutamine family amino acid biosynthetic process, and Metal-dependent hydrolase, composite domain superfamily"
120,21,CL:9064,"['PYCR1', 'ALDH18A1']",0.00796812749003984,0.6965679761704469,39,2,251,"Glutamine family amino acid biosynthetic process, and Arginine and proline metabolism"
121,21,CL:9065,"['PYCR1', 'ALDH18A1']",0.00796812749003984,0.5154760269013747,28,2,251,"Glutamine family amino acid biosynthetic process, and Proline metabolism"
122,21,CL:8943,"['AHCY', 'GART']",0.00796812749003984,0.8573392882372719,55,2,251,"mixed, incl. Folic acid-containing compound metabolic process, and Cysteine and methionine catabolism"
123,21,CL:8941,"['AHCY', 'GART', 'SLC25A32']",0.01195219123505976,0.7171754695777643,60,3,251,"mixed, incl. Folic acid-containing compound metabolic process, and Cysteine and methionine catabolism"
124,21,CL:8459,"['PGP', 'GART', 'RPIA', 'AHCY', 'SLC25A32', 'PGAM1', 'HK2']",0.027888446215139442,0.99954988274755,301,7,251,"mixed, incl. Carbon metabolism, and Organic acid catabolic process"
125,21,CL:8944,"['AHCY', 'GART']",0.00796812749003984,0.7584462771232211,44,2,251,"Folic acid-containing compound metabolic process, and Cysteine and methionine catabolism"
126,21,CL:8460,"['PGP', 'PGAM1', 'RPIA', 'HK2']",0.01593625498007968,0.9998485911707738,241,4,251,"mixed, incl. Carbon metabolism, and Fatty acid catabolic process"
127,21,CL:8463,"['PGP', 'PGAM1', 'RPIA', 'HK2']",0.01593625498007968,0.9678828883794104,134,4,251,"Carbon metabolism, and Pyruvate metabolism"
128,21,CL:8464,"['PGAM1', 'RPIA', 'HK2']",0.01195219123505976,0.9711862471915254,112,3,251,"Carbon metabolism, and Pyruvate metabolism"
129,21,CL:8577,"['PGAM1', 'RPIA', 'HK2']",0.01195219123505976,0.5068894391633617,44,3,251,"Glycolysis, and Pentose-phosphate shunt"
130,21,CL:8465,"['PGAM1', 'RPIA', 'HK2']",0.01195219123505976,0.9489304914107574,100,3,251,"Carbon metabolism, and Pyruvate metabolism"
131,21,CL:8578,"['PGAM1', 'HK2']",0.00796812749003984,0.6057425358224172,33,2,251,"Glycolysis, and Sugar-phosphatase activity"
132,21,CL:6137,"['APEX1', 'RFC3', 'MCM2', 'MYC', 'MCM7', 'MIS18A', 'CDK4', 'E2F4', 'MCMBP', 'CKS2', 'PRIM1', 'NUDC']",0.04780876494023904,0.9999770573207329,488,12,251,"DNA repair, and Mitosis"
133,21,CL:6897,"['E2F4', 'CKS2', 'CDK4', 'MYC']",0.01593625498007968,0.5895342870879579,67,4,251,"mixed, incl. G1 Phase, and G0 and Early G1"
134,21,CL:6595,"['MYC', 'MIS18A', 'CDK4', 'E2F4', 'CKS2', 'NUDC']",0.02390438247011952,0.9935206423351265,218,6,251,"mixed, incl. Mitosis, and G1 Phase"
