,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,best_described_by
31,41,CL:25997,"['CENPJ', 'STIL', 'PLK4']",0.05660377358490566,0.0035304701556183953,19,3,53,"mixed, incl. Procentriole replication complex, and Centriole-centriole cohesion"
32,41,CL:7534,"['LBR', 'LMNB2']",0.03773584905660377,0.1373203522349459,39,2,53,"mixed, incl. Nuclear membrane protein complex, and Initiation of Nuclear Envelope (NE) Reformation"
33,41,CL:7276,"['LBR', 'LMNB2', 'CDCA5']",0.05660377358490566,0.5387958570999437,168,3,53,"mixed, incl. Meiosis, and Oogenesis"
34,41,CL:7536,"['LBR', 'LMNB2']",0.03773584905660377,0.08346487306811762,29,2,53,"mixed, incl. Nuclear membrane protein complex, and Initiation of Nuclear Envelope (NE) Reformation"
35,41,CL:7563,"['LBR', 'LMNB2']",0.03773584905660377,0.0054492851939929475,7,2,53,"Nuclear pore localization, and In nuclear membrane-associated proteins"
36,41,CL:7537,"['LBR', 'LMNB2']",0.03773584905660377,0.05110667514045229,22,2,53,"Nuclear membrane protein complex, and Initiation of Nuclear Envelope (NE) Reformation"
37,41,CL:6137,"['PARPBP', 'CENPW', 'DBF4', 'POLQ', 'UBE2T', 'CENPN', 'MAD2L1', 'OIP5', 'CENPL', 'SKA3', 'TICRR', 'SKA1', 'CENPO', 'MELK', 'SPDL1', 'HASPIN', 'SAE1', 'C1orf112', 'ERCC6L', 'NCAPH', 'SHCBP1', 'CENPI', 'NCAPG', 'GEN1', 'SMC2', 'FANCI', 'NUDT1', 'CDC27']",0.5283018867924528,1.757112933051695e-10,488,28,53,"DNA repair, and Mitosis"
38,41,CL:6595,"['PARPBP', 'CENPW', 'CENPN', 'MAD2L1', 'OIP5', 'CENPL', 'SKA3', 'SKA1', 'CENPO', 'MELK', 'SPDL1', 'HASPIN', 'C1orf112', 'ERCC6L', 'SHCBP1', 'NCAPH', 'CENPI', 'NCAPG', 'SMC2', 'CDC27']",0.37735849056603776,6.245564917459989e-11,218,20,53,"mixed, incl. Mitosis, and G1 Phase"
39,41,CL:6139,"['PARPBP', 'CENPW', 'DBF4', 'POLQ', 'UBE2T', 'CENPN', 'MAD2L1', 'OIP5', 'CENPL', 'SKA3', 'SKA1', 'CENPO', 'MELK', 'SPDL1', 'HASPIN', 'C1orf112', 'ERCC6L', 'SHCBP1', 'NCAPH', 'CENPI', 'NCAPG', 'GEN1', 'SMC2', 'FANCI', 'NUDT1', 'CDC27']",0.49056603773584906,8.706966012134664e-10,446,26,53,"DNA repair, and Mitosis"
40,41,CL:6842,"['MAD2L1', 'CDC27']",0.03773584905660377,0.05538774038763628,23,2,53,"Anaphase-promoting complex, and Securin sister-chromatid separation inhibitor"
41,41,CL:6839,"['MAD2L1', 'CDC27']",0.03773584905660377,0.08346487306811762,29,2,53,"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase, and Regulation of sister chromatid separation at the metaphase-anaphase transition"
42,41,CL:6596,"['PARPBP', 'CENPW', 'CENPN', 'MAD2L1', 'OIP5', 'CENPL', 'SKA3', 'SKA1', 'CENPO', 'MELK', 'SPDL1', 'HASPIN', 'C1orf112', 'ERCC6L', 'SHCBP1', 'NCAPH', 'CENPI', 'NCAPG', 'SMC2', 'CDC27']",0.37735849056603776,5.371776820730727e-14,151,20,53,"mixed, incl. Mitotic Spindle Checkpoint, and Mitotic sister chromatid segregation"
43,41,CL:6599,"['SKA3', 'SHCBP1', 'CENPI', 'PARPBP', 'CENPW', 'NCAPG', 'SKA1', 'CENPO', 'MELK', 'SMC2', 'CENPN', 'SPDL1', 'OIP5', 'NCAPH', 'HASPIN', 'C1orf112', 'CENPL']",0.32075471698113206,7.902172981770637e-13,113,17,53,"Amplification of signal from the kinetochores, and Mitotic sister chromatid segregation"
44,41,CL:6597,"['SKA3', 'SHCBP1', 'CENPI', 'PARPBP', 'CENPW', 'NCAPG', 'SKA1', 'CENPO', 'MELK', 'SMC2', 'CENPN', 'SPDL1', 'OIP5', 'NCAPH', 'HASPIN', 'C1orf112', 'ERCC6L', 'CENPL']",0.33962264150943394,1.7298790050152432e-13,121,18,53,"mixed, incl. Amplification of signal from the kinetochores, and Mitotic sister chromatid segregation"
45,41,CL:6796,"['SKA1', 'SKA3', 'SPDL1']",0.05660377358490566,4.3004744669918275e-05,5,3,53,Outer kinetochore
46,41,CL:6601,"['SKA3', 'SHCBP1', 'CENPI', 'PARPBP', 'CENPW', 'NCAPG', 'SKA1', 'CENPO', 'MELK', 'SMC2', 'CENPN', 'SPDL1', 'OIP5', 'NCAPH', 'HASPIN', 'C1orf112', 'CENPL']",0.32075471698113206,1.896438676857676e-13,104,17,53,"mixed, incl. Centromere, and Condensin complex"
47,41,CL:6728,"['CENPI', 'CENPW', 'CENPO', 'CENPN', 'OIP5', 'CENPL']",0.11320754716981132,8.700351038005811e-06,31,6,53,"Centromere complex assembly, and NMS complex"
48,41,CL:6604,"['SHCBP1', 'CENPI', 'NCAPG', 'CENPW', 'CENPO', 'MELK', 'SMC2', 'CENPN', 'OIP5', 'NCAPH', 'CENPL']",0.20754716981132076,2.0883990461310085e-07,93,11,53,"mixed, incl. Amplification of signal from the kinetochores, and Condensin complex"
49,41,CL:6748,"['CENPO', 'CENPL']",0.03773584905660377,0.0026512252124943365,5,2,53,"Mis6-Sim4 complex, and Nucleosome assembly"
50,41,CL:6731,"['CENPI', 'CENPW', 'CENPO', 'CENPN', 'CENPL']",0.09433962264150944,4.079855136138413e-06,16,5,53,"Centromere complex assembly, and Mis6-Sim4 complex"
51,41,CL:6729,"['CENPI', 'CENPW', 'CENPO', 'CENPN', 'OIP5', 'CENPL']",0.11320754716981132,7.287898573426255e-07,21,6,53,"Centromere complex assembly, and Histone H4"
52,41,CL:6732,"['CENPN', 'CENPI', 'CENPW']",0.05660377358490566,0.00023239436141904416,8,3,53,Kinetochore assembly
53,41,CL:6713,"['NCAPG', 'SMC2', 'NCAPH']",0.05660377358490566,4.3004744669918275e-05,5,3,53,Positive regulation of chromosome condensation
54,41,CL:6606,"['NCAPG', 'MELK', 'SMC2', 'NCAPH', 'SHCBP1']",0.09433962264150944,0.003144013078558582,61,5,53,"Mitotic sister chromatid segregation, and Mitotic spindle checkpoint signaling"
55,41,CL:6608,"['MELK', 'SHCBP1']",0.03773584905660377,0.20899863821716447,51,2,53,"mixed, incl. Regulation of mitotic sister chromatid segregation, and Kinesin motor domain, conserved site"
56,41,CL:6610,"['MELK', 'SHCBP1']",0.03773584905660377,0.14886390790175288,41,2,53,"mixed, incl. Spindle elongation, and Polo-like kinase mediated events"
57,41,CL:6140,"['POLQ', 'UBE2T', 'GEN1', 'FANCI', 'NUDT1', 'DBF4']",0.11320754716981132,0.17732343300667786,228,6,53,"DNA repair pathways, full network, and DNA-templated DNA replication"
58,41,CL:6142,"['POLQ', 'UBE2T', 'GEN1', 'FANCI', 'NUDT1', 'DBF4']",0.11320754716981132,0.1506677140111123,217,6,53,"DNA repair pathways, full network, and DNA-templated DNA replication"
59,41,CL:6143,"['POLQ', 'UBE2T', 'GEN1', 'FANCI', 'NUDT1']",0.09433962264150944,0.11661384552244028,156,5,53,"DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)"
60,41,CL:6144,"['POLQ', 'GEN1', 'FANCI', 'UBE2T']",0.07547169811320754,0.15405192215921723,125,4,53,"DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)"
61,41,CL:6145,"['POLQ', 'GEN1', 'FANCI', 'UBE2T']",0.07547169811320754,0.129600034784221,117,4,53,"DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)"
62,41,CL:6146,"['UBE2T', 'GEN1', 'FANCI']",0.05660377358490566,0.24621063945601954,103,3,53,"mixed, incl. Fanconi anemia pathway, and DNA repair complex"
63,41,CL:6303,"['UBE2T', 'FANCI']",0.03773584905660377,0.021912347418164422,14,2,53,Fanconi anaemia nuclear complex
64,41,CL:6299,"['UBE2T', 'FANCI']",0.03773584905660377,0.042932009530229936,20,2,53,"Fanconi anaemia nuclear complex, and Fanconi anemia complementation group I"
65,41,CL:6147,"['UBE2T', 'GEN1', 'FANCI']",0.05660377358490566,0.2149916084919723,96,3,53,"DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)"
66,41,CL:4748,"['ANP32E', 'PHF19', 'SUV39H1', 'SAP30', 'KMT5A']",0.09433962264150944,0.9952641575257133,695,5,53,"mixed, incl. Chromatin organization, and DNA-directed RNA polymerase complex"
67,41,CL:4749,"['ANP32E', 'PHF19', 'SUV39H1', 'SAP30', 'KMT5A']",0.09433962264150944,0.896791847742724,456,5,53,"Chromatin organization, and Structural constituent of chromatin"
68,41,CL:4750,"['ANP32E', 'PHF19', 'SUV39H1', 'SAP30']",0.07547169811320754,0.9195377561906988,403,4,53,"Chromatin organization, and Structural constituent of chromatin"
69,41,CL:4751,"['ANP32E', 'PHF19', 'SUV39H1', 'SAP30']",0.07547169811320754,0.9016567737974529,386,4,53,"Chromatin organization, and Structural constituent of chromatin"
70,41,CL:4752,"['ANP32E', 'PHF19', 'SAP30']",0.05660377358490566,0.9599066391119939,376,3,53,"Chromatin organization, and Structural constituent of chromatin"
71,41,CL:4753,"['ANP32E', 'PHF19', 'SAP30']",0.05660377358490566,0.9570306390236224,371,3,53,"Chromatin organization, and Structural constituent of chromatin"
72,41,CL:4754,"['ANP32E', 'PHF19', 'SAP30']",0.05660377358490566,0.9520357421625928,363,3,53,"Chromatin organization, and Structural constituent of chromatin"
73,41,CL:4755,"['ANP32E', 'SAP30']",0.03773584905660377,0.9671999873567068,300,2,53,"mixed, incl. DNA packaging complex, and Histone deacetylase complex"
74,41,CL:4756,"['ANP32E', 'SAP30']",0.03773584905660377,0.9533462496613332,277,2,53,"DNA packaging complex, and Histone deacetylase complex"
75,41,CL:4757,"['ANP32E', 'SAP30']",0.03773584905660377,0.9360907943107343,256,2,53,"DNA packaging complex, and Histone deacetylase complex"
76,0,CL:18720,"['LDLR', 'DBI']",0.06060606060606061,0.9967386771618411,683,2,33,"mixed, incl. Extracellular matrix, and Serine-type endopeptidase activity"
77,0,CL:18721,"['LDLR', 'DBI']",0.06060606060606061,0.9065402734473599,364,2,33,"mixed, incl. Complement and coagulation cascades, and Serine-type endopeptidase activity"
78,0,CL:18722,"['LDLR', 'DBI']",0.06060606060606061,0.8323262191808682,299,2,33,"mixed, incl. Complement and coagulation cascades, and Protein-lipid complex"
79,0,CL:18723,"['LDLR', 'DBI']",0.06060606060606061,0.6144860612779675,196,2,33,"mixed, incl. Complement and coagulation cascades, and Protein-lipid complex"
80,0,CL:18724,"['LDLR', 'DBI']",0.06060606060606061,0.5415954296833076,172,2,33,"mixed, incl. Complement and coagulation cascades, and Protein-lipid complex"
81,0,CL:18725,"['LDLR', 'DBI']",0.06060606060606061,0.5220341260423416,166,2,33,"Complement and coagulation cascades, and Protein-lipid complex"
82,0,CL:18956,"['LDLR', 'DBI']",0.06060606060606061,0.08175193182067146,46,2,33,"Lipoprotein particle, and Assembly of active LPL and LIPC lipase complexes"
83,0,CL:18726,"['LDLR', 'DBI']",0.06060606060606061,0.505340103576648,161,2,33,"Complement and coagulation cascades, and Protein-lipid complex"
84,0,CL:9981,"['INSIG1', 'SCD', 'PCYT2', 'FADS1', 'SREBF2', 'FADS2', 'SREBF1', 'HMGCR']",0.24242424242424243,0.002860524133355389,245,8,33,"mixed, incl. Glycerophospholipid metabolism, and Fatty acid metabolism"
85,0,CL:9982,"['INSIG1', 'SCD', 'FADS1', 'SREBF2', 'FADS2', 'SREBF1', 'HMGCR']",0.21212121212121213,0.0006397698157953476,148,7,33,"mixed, incl. Glycerolipid metabolism, and PPAR signaling pathway"
86,0,CL:9983,"['INSIG1', 'SCD', 'FADS1', 'SREBF2', 'FADS2', 'SREBF1', 'HMGCR']",0.21212121212121213,4.781194853920695e-05,98,7,33,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
87,0,CL:9984,"['INSIG1', 'SCD', 'FADS1', 'SREBF2', 'FADS2', 'SREBF1', 'HMGCR']",0.21212121212121213,2.360372124416709e-05,88,7,33,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
88,0,CL:10087,"['SCD', 'FADS1']",0.06060606060606061,0.005441593844407631,11,2,33,Biosynthesis of unsaturated fatty acids
89,0,CL:10085,"['FADS2', 'SCD', 'FADS1']",0.09090909090909091,0.0006313796551964995,17,3,33,"Fatty acid elongation, and acyl-CoA desaturase activity"
90,0,CL:9985,"['INSIG1', 'SCD', 'FADS1', 'SREBF2', 'FADS2', 'SREBF1', 'HMGCR']",0.21212121212121213,4.607704841339695e-06,69,7,33,"mixed, incl. Fatty acid metabolism, and Regulation of lipid storage"
91,0,CL:9987,"['INSIG1', 'SREBF2', 'HMGCR', 'SREBF1']",0.12121212121212122,0.0012628137903319301,47,4,33,"Regulation of lipid storage, and PPAR signaling pathway"
92,0,CL:9988,"['INSIG1', 'SREBF2', 'HMGCR', 'SREBF1']",0.12121212121212122,0.0004047999447325074,35,4,33,"mixed, incl. Regulation of cholesterol storage, and Carnitine metabolism"
93,0,CL:9989,"['INSIG1', 'SREBF2', 'HMGCR', 'SREBF1']",0.12121212121212122,7.47604774781322e-05,23,4,33,"Regulation of cholesterol storage, and Cellular response to sterol depletion"
94,0,CL:9992,"['INSIG1', 'SREBF2', 'HMGCR']",0.09090909090909091,1.0112063078581518e-05,5,3,33,"SREBP-SCAP-Insig complex, and Coenzyme A binding"
95,0,CL:9990,"['INSIG1', 'SREBF2', 'HMGCR', 'SREBF1']",0.12121212121212122,4.530732375913484e-06,12,4,33,"Cellular response to sterol depletion, and Vitellogenin, N-terminal"
96,0,CL:8452,"['IDI1', 'RDH11', 'SQLE', 'LSS', 'ERG28', 'MSMO1', 'DHCR24', 'MVK', 'FDFT1', 'FDPS', 'MVD', 'EBP', 'NSDHL', 'ACSL3', 'SC5D', 'ACAT2', 'DHCR7', 'HMGCS1', 'CYP51A1']",0.5757575757575758,3.621260031274103e-05,765,19,33,"Carboxylic acid metabolic process, and Oxidoreductase"
97,0,CL:9383,"['MVK', 'FDFT1', 'RDH11', 'SQLE', 'FDPS', 'CYP51A1', 'LSS', 'ERG28', 'IDI1', 'MVD', 'EBP', 'NSDHL', 'MSMO1', 'SC5D', 'DHCR24', 'DHCR7']",0.48484848484848486,3.603503119699669e-09,286,16,33,"mixed, incl. Biological oxidations, and Isoprenoid metabolic process"
98,0,CL:8453,"['IDI1', 'RDH11', 'SQLE', 'LSS', 'ERG28', 'MSMO1', 'DHCR24', 'MVK', 'FDFT1', 'FDPS', 'MVD', 'EBP', 'NSDHL', 'ACSL3', 'SC5D', 'ACAT2', 'DHCR7', 'HMGCS1', 'CYP51A1']",0.5757575757575758,2.7365835985329965e-05,751,19,33,"Carboxylic acid metabolic process, and Oxidoreductase"
99,0,CL:9384,"['MVK', 'FDFT1', 'SQLE', 'FDPS', 'CYP51A1', 'LSS', 'ERG28', 'IDI1', 'MVD', 'EBP', 'NSDHL', 'MSMO1', 'SC5D', 'DHCR24', 'DHCR7']",0.45454545454545453,5.321012204308605e-09,250,15,33,"Biological oxidations, and Steroid biosynthetic process"
100,0,CL:9385,"['MVK', 'FDFT1', 'SQLE', 'FDPS', 'CYP51A1', 'LSS', 'ERG28', 'IDI1', 'MVD', 'EBP', 'NSDHL', 'MSMO1', 'SC5D', 'DHCR24', 'DHCR7']",0.45454545454545453,6.740511669775461e-13,135,15,33,"Steroid hormone biosynthesis, and Oxidation by cytochrome P450"
101,0,CL:9559,"['MVK', 'FDFT1', 'SQLE', 'FDPS', 'CYP51A1', 'LSS', 'ERG28', 'IDI1', 'MVD', 'EBP', 'NSDHL', 'MSMO1', 'SC5D', 'DHCR24', 'DHCR7']",0.45454545454545453,9.311982602947773e-22,39,15,33,"Cholesterol biosynthesis, and Primary bile acid biosynthesis"
102,0,CL:9386,"['MVK', 'FDFT1', 'SQLE', 'FDPS', 'CYP51A1', 'LSS', 'ERG28', 'IDI1', 'MVD', 'EBP', 'NSDHL', 'MSMO1', 'SC5D', 'DHCR24', 'DHCR7']",0.45454545454545453,3.3883763074450116e-13,129,15,33,"Steroid hormone biosynthesis, and Oxidation by cytochrome P450"
103,0,CL:9561,"['MVK', 'FDFT1', 'SQLE', 'FDPS', 'CYP51A1', 'LSS', 'ERG28', 'IDI1', 'MVD', 'EBP', 'NSDHL', 'MSMO1', 'SC5D', 'DHCR24', 'DHCR7']",0.45454545454545453,6.030819711636197e-24,30,15,33,"Cholesterol biosynthesis, and Primary bile acid biosynthesis"
104,0,CL:9593,"['MVK', 'MVD', 'FDPS', 'IDI1']",0.12121212121212122,3.323404434509355e-07,7,4,33,"Isopentenyl diphosphate metabolic process, and Geranyltranstransferase activity"
105,0,CL:9563,"['MVK', 'FDFT1', 'SQLE', 'FDPS', 'CYP51A1', 'LSS', 'ERG28', 'IDI1', 'MVD', 'EBP', 'NSDHL', 'MSMO1', 'SC5D', 'DHCR24', 'DHCR7']",0.45454545454545453,6.921840618073184e-27,22,15,33,Cholesterol biosynthesis
106,0,CL:9567,"['FDFT1', 'SQLE', 'LSS', 'NSDHL', 'MSMO1', 'CYP51A1']",0.18181818181818182,5.4556877871543416e-12,7,6,33,Cholesterol biosynthesis pathway
107,0,CL:9565,"['FDFT1', 'SQLE', 'CYP51A1', 'LSS', 'EBP', 'NSDHL', 'MSMO1', 'SC5D', 'DHCR24', 'DHCR7']",0.30303030303030304,2.1450543247230657e-19,12,10,33,Steroid biosynthesis
108,0,CL:8454,"['HMGCS1', 'ACSL3', 'ACAT2']",0.09090909090909091,0.8821825046710023,465,3,33,"Carboxylic acid metabolic process, and Starch and sucrose metabolism"
109,0,CL:8455,"['HMGCS1', 'ACSL3', 'ACAT2']",0.09090909090909091,0.8178446791352674,409,3,33,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
110,0,CL:8457,"['HMGCS1', 'ACSL3', 'ACAT2']",0.09090909090909091,0.8038004919480597,399,3,33,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
111,0,CL:8458,"['HMGCS1', 'ACSL3', 'ACAT2']",0.09090909090909091,0.7615896188737441,372,3,33,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
112,0,CL:8459,"['HMGCS1', 'ACSL3', 'ACAT2']",0.09090909090909091,0.6187046790831809,301,3,33,"mixed, incl. Carbon metabolism, and Organic acid catabolic process"
113,0,CL:8736,"['HMGCS1', 'ACSL3', 'ACAT2']",0.09090909090909091,0.08982059856631801,103,3,33,"mixed, incl. Fatty acid beta-oxidation, and AMP-binding, conserved site"
114,0,CL:8460,"['HMGCS1', 'ACSL3', 'ACAT2']",0.09090909090909091,0.4635487265349471,241,3,33,"mixed, incl. Carbon metabolism, and Fatty acid catabolic process"
115,0,CL:8737,"['HMGCS1', 'ACSL3', 'ACAT2']",0.09090909090909091,0.07246025505175492,94,3,33,"mixed, incl. Fatty acid beta-oxidation, and Fatty acid biosynthesis"
116,0,CL:8738,"['HMGCS1', 'ACAT2']",0.06060606060606061,0.20158175742706927,80,2,33,"Fatty acid beta-oxidation, and Valine, leucine and isoleucine degradation"
117,0,CL:8739,"['HMGCS1', 'ACAT2']",0.06060606060606061,0.18261150518843544,75,2,33,"Fatty acid beta-oxidation, and Valine, leucine and isoleucine degradation"
118,0,CL:8741,"['HMGCS1', 'ACAT2']",0.06060606060606061,0.14570787467022356,65,2,33,"Fatty acid beta-oxidation, and Valine, leucine and isoleucine degradation"
119,0,CL:8742,"['HMGCS1', 'ACAT2']",0.06060606060606061,0.11757631132413146,57,2,33,"Fatty acid beta-oxidation, and Valine, leucine and isoleucine degradation"
120,0,CL:8823,"['HMGCS1', 'ACAT2']",0.06060606060606061,0.0015332147903180558,6,2,33,Synthesis and degradation of ketone bodies
121,0,CL:8820,"['HMGCS1', 'ACAT2']",0.06060606060606061,0.006487581224055636,12,2,33,Synthesis and degradation of ketone bodies
122,0,CL:8744,"['HMGCS1', 'ACAT2']",0.06060606060606061,0.09433206852231947,50,2,33,"Fatty acid beta-oxidation, and Ketone body metabolism"
123,24,CL:32712,"['SHKBP1', 'CARD19']",0.03278688524590164,0.19267370778258341,42,2,61,"mixed, incl. Potassium channel tetramerisation-type BTB domain, and BTBD10/KCTD20, BTB/POZ domain"
124,24,CL:32614,"['SHKBP1', 'CARD19']",0.03278688524590164,0.527434242882111,91,2,61,"mostly uncharacterized, incl. Interferon-induced transmembrane protein, and Potassium channel tetramerisation-type BTB domain"
125,24,CL:32246,"['SHKBP1', 'CARD19']",0.03278688524590164,0.9740720118332064,275,2,61,"mostly uncharacterized, incl. Ankyrin repeats, and Chromosomal deletion syndrome"
126,24,CL:25742,"['ACTR1A', 'CNN2', 'CORO1A']",0.04918032786885246,0.9999999436700245,977,3,61,"mixed, incl. Cilium, and Microtubule-based process"
127,24,CL:25743,"['ACTR1A', 'CNN2', 'CORO1A']",0.04918032786885246,0.9999923395425502,771,3,61,"mixed, incl. Microtubule-based process, and Cilium"
128,24,CL:25744,"['ACTR1A', 'CNN2', 'CORO1A']",0.04918032786885246,0.9999860268035482,744,3,61,"Microtubule-based process, and Cilium"
129,24,CL:25745,"['ACTR1A', 'CNN2', 'CORO1A']",0.04918032786885246,0.9999742050118178,716,3,61,"Microtubule-based process, and Cilium"
130,24,CL:25746,"['ACTR1A', 'CNN2', 'CORO1A']",0.04918032786885246,0.9999635556525387,700,3,61,"mixed, incl. Microtubule-based process, and Ciliopathies"
