,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,fdr
94,-1,KEGG_APOPTOSIS,"['CYCS', 'NFKB1', 'TP53', 'RELA', 'APAF1']",0.012345679012345678,0.9999941662809188,87,5,405,1.0
127,-1,KEGG_LONG_TERM_POTENTIATION,"['ATF4', 'CREBBP', 'EP300']",0.007407407407407408,0.9999946423327312,70,3,405,1.0
131,-1,KEGG_MELANOMA,"['TP53', 'PTEN', 'E2F1']",0.007407407407407408,0.9999957345532643,71,3,405,1.0
98,-1,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,"['RELA', 'SYK', 'NFKB1']",0.007407407407407408,0.9999982951509487,75,3,405,1.0
116,-1,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,"['PTDSS2', 'PGS1', 'PCYT2']",0.007407407407407408,0.9999989253700576,77,3,405,1.0
110,-1,KEGG_ERBB_SIGNALING_PATHWAY,"['MYC', 'NRG2', 'PAK2', 'CBLB']",0.009876543209876543,0.9999990949349487,87,4,405,1.0
126,-1,KEGG_LONG_TERM_DEPRESSION,"['PPP2R1A', 'GNAZ']",0.0049382716049382715,0.999999493634851,70,2,405,1.0
161,-1,KEGG_VIRAL_MYOCARDITIS,"['CYCS', 'ACTB']",0.0049382716049382715,0.999999493634851,70,2,405,1.0
100,-1,KEGG_CELL_CYCLE,"['SMAD4', 'CCNA2', 'CREBBP', 'E2F1', 'ZBTB17', 'EP300', 'MYC', 'TP53']",0.019753086419753086,0.9999996946999983,125,8,405,1.0
133,-1,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,"['NFKB1', 'CSK', 'ATF4', 'MAPK14', 'TP53', 'MAP3K5', 'RELA', 'TRAF6']",0.019753086419753086,0.9999997514037084,126,8,405,1.0
157,-1,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['NFKB1', 'MAPK14', 'RELA', 'TRAF3', 'TRAF6']",0.012345679012345678,0.9999997725957502,102,5,405,1.0
142,-1,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,"['PTEN', 'ITPK1']",0.0049382716049382715,0.9999998822678212,76,2,405,1.0
159,-1,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['NFKB1', 'MAPK14', 'PAK2', 'RELA', 'CBLB']",0.012345679012345678,0.9999999400258194,108,5,405,1.0
99,-1,KEGG_CARDIAC_MUSCLE_CONTRACTION,"['TNNC1', 'UQCRC1']",0.0049382716049382715,0.9999999434802732,79,2,405,1.0
111,-1,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,"['MAPK14', 'SYK']",0.0049382716049382715,0.9999999434802732,79,2,405,1.0
162,-1,KEGG_WNT_SIGNALING_PATHWAY,"['TBL1XR1', 'LRP6', 'SMAD4', 'CSNK2A1', 'CREBBP', 'APC', 'EP300', 'MYC', 'PPP2R1A', 'TP53']",0.024691358024691357,0.9999999660779885,151,10,405,1.0
120,-1,KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,"['ACTB', 'TNNC1']",0.0049382716049382715,0.9999999788462623,83,2,405,1.0
140,-1,KEGG_PARKINSONS_DISEASE,"['CYCS', 'ATP5PO', 'NDUFS8', 'ATP5F1A', 'UBE2G2', 'APAF1', 'UQCRC1']",0.01728395061728395,0.9999999840544382,131,7,405,1.0
143,-1,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,"['MAPK14', 'CCNA2']",0.0049382716049382715,0.9999999870819561,85,2,405,1.0
106,-1,KEGG_DILATED_CARDIOMYOPATHY,"['ACTB', 'TNNC1']",0.0049382716049382715,0.9999999962544902,90,2,405,1.0
156,-1,KEGG_TIGHT_JUNCTION,"['CSNK2A1', 'CASK', 'ACTB', 'PPP2R1A', 'PTEN', 'CLDN7']",0.014814814814814815,0.9999999980472305,132,6,405,1.0
137,-1,KEGG_OXIDATIVE_PHOSPHORYLATION,"['ATP5PO', 'ATP5ME', 'NDUFS8', 'ATP5F1A', 'PPA2', 'UQCRC1']",0.014814814814814815,0.9999999984424783,133,6,405,1.0
112,-1,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,"['WASF2', 'SYK']",0.0049382716049382715,0.9999999991600241,96,2,405,1.0
153,-1,KEGG_SPLICEOSOME,"['PQBP1', 'SRSF10', 'DDX42', 'PPIL1', 'PPIH']",0.012345679012345678,0.9999999992127494,127,5,405,1.0
118,-1,KEGG_GNRH_SIGNALING_PATHWAY,"['ATF4', 'MAPK14']",0.0049382716049382715,0.9999999997601128,101,2,405,1.0
130,-1,KEGG_MELANOGENESIS,"['CREBBP', 'EP300']",0.0049382716049382715,0.9999999997601128,101,2,405,1.0
119,-1,KEGG_HUNTINGTONS_DISEASE,"['CYCS', 'ATP5PO', 'SP1', 'CREBBP', 'NDUFS8', 'ATP5F1A', 'EP300', 'SIN3A', 'TP53', 'APAF1', 'UQCRC1']",0.027160493827160494,0.9999999997919876,183,11,405,1.0
125,-1,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,"['MAPK14', 'ACTB', 'CLDN7']",0.007407407407407408,0.9999999999040636,116,3,405,1.0
123,-1,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['CREBBP', 'SOCS3', 'EP300', 'IL2RB', 'MYC', 'CBLB', 'IL7R']",0.01728395061728395,0.9999999999241322,155,7,405,1.0
122,-1,KEGG_INSULIN_SIGNALING_PATHWAY,"['FOXO1', 'PTPN1', 'SOCS3', 'CBLB', 'RHEB']",0.012345679012345678,0.9999999999243191,137,5,405,1.0
92,-1,KEGG_ALZHEIMERS_DISEASE,"['CYCS', 'ATP5PO', 'NDUFS8', 'ATP5F1A', 'APAF1', 'UQCRC1']",0.014814814814814815,0.9999999999994422,167,6,405,1.0
101,-1,KEGG_CHEMOKINE_SIGNALING_PATHWAY,"['NFKB1', 'CSK', 'GRK6', 'CCR6', 'RELA', 'GNG5']",0.014814814814814815,0.9999999999999967,188,6,405,1.0
107,-1,KEGG_ENDOCYTOSIS,"['GRK6', 'IL2RB', 'TRAF6', 'CBLB', 'RBSN']",0.012345679012345678,0.9999999999999983,181,5,405,1.0
141,-1,KEGG_PATHWAYS_IN_CANCER,"['CYCS', 'CCDC6', 'NFKB1', 'FOXO1', 'VHL', 'MAX', 'NFKB2', 'TPR', 'MYC', 'ELOB', 'E2F1', 'TRAF3', 'EGLN1', 'CBLB', 'SMAD4', 'CREBBP', 'APC', 'EP300', 'TP53', 'RELA', 'PTEN', 'TRAF6']",0.05432098765432099,0.9999999999999997,325,22,405,1.0
146,-1,KEGG_PURINE_METABOLISM,"['PPAT', 'PKM']",0.0049382716049382715,0.9999999999999999,159,2,405,1.0
104,-1,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['IL2RB', 'CCR6', 'IL7R']",0.007407407407407408,1.0,264,3,405,1.0
113,-1,KEGG_FOCAL_ADHESION,"['PAK2', 'PTEN', 'ACTB']",0.007407407407407408,1.0,199,3,405,1.0
129,-1,KEGG_MAPK_SIGNALING_PATHWAY,"['MAP4K1', 'NFKB1', 'ATF4', 'MAPK14', 'MYC', 'MAX', 'PAK2', 'MAP3K5', 'RELA', 'TP53', 'NFKB2', 'TRAF6']",0.02962962962962963,1.0,267,12,405,1.0
148,-1,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,"['CSK', 'ACTB', 'APC', 'PAK2', 'WASF2']",0.012345679012345678,1.0,213,5,405,1.0
297,9,KEGG_BASAL_TRANSCRIPTION_FACTORS,"['TAF5L', 'TAF6L']",0.058823529411764705,0.13279039170647466,35,2,34,1.0
290,10,KEGG_BASAL_TRANSCRIPTION_FACTORS,"['TAF5L', 'TAF6L']",0.047619047619047616,0.18603609797398002,35,2,42,1.0
427,11,KEGG_BASAL_TRANSCRIPTION_FACTORS,"['TAF11', 'TAF13']",1.0,0.0003441554310040662,35,2,2,0.01644298170352761
230,15,KEGG_CARDIAC_MUSCLE_CONTRACTION,"['COX5A', 'COX6B1', 'UQCRC2', 'COX4I1', 'CYC1', 'COX6C', 'UQCRQ', 'UQCRB', 'UQCRC1']",0.10227272727272728,0.010519526541739785,79,9,88,0.19666940925861337
233,15,KEGG_OXIDATIVE_PHOSPHORYLATION,"['COX5A', 'COX6B1', 'UQCRC2', 'COX4I1', 'COX17', 'COX11', 'CYC1', 'COX15', 'COX6C', 'UQCRQ', 'UQCRB', 'UQCRC1']",0.13636363636363635,0.019960168298736796,133,12,88,0.28609574561522744
229,15,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,"['LARS2', 'VARS2', 'EARS2', 'TARS2', 'PARS2']",0.056818181818181816,0.04128848536450226,41,5,88,0.47983915423610735
239,15,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,"['LARS2', 'VARS2']",0.022727272727272728,0.09223167347774101,11,2,88,0.8262420749047633
235,15,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,"['EARS2', 'HCCS', 'HMBS', 'COX15']",0.045454545454545456,0.12543470418970004,41,4,88,1.0
238,15,KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,"['PDSS2', 'PDSS1']",0.022727272727272728,0.15610718154913,15,2,88,1.0
234,15,KEGG_PARKINSONS_DISEASE,"['COX5A', 'COX6B1', 'UQCRC2', 'COX4I1', 'CYC1', 'COX6C', 'UQCRQ', 'UQCRB', 'UQCRC1']",0.10227272727272728,0.16142309569786767,131,9,88,1.0
228,15,KEGG_ALZHEIMERS_DISEASE,"['COX5A', 'COX6B1', 'UQCRC2', 'COX4I1', 'CYC1', 'HSD17B10', 'COX6C', 'UQCRQ', 'UQCRB', 'UQCRC1']",0.11363636363636363,0.26090786859160414,167,10,88,1.0
232,15,KEGG_HUNTINGTONS_DISEASE,"['COX5A', 'TFAM', 'COX6B1', 'UQCRC2', 'COX4I1', 'CYC1', 'COX6C', 'UQCRQ', 'UQCRB', 'UQCRC1']",0.11363636363636363,0.36363240524859247,183,10,88,1.0
237,15,KEGG_PYRIMIDINE_METABOLISM,"['CAD', 'UMPS', 'PNPT1', 'DHODH', 'CTPS1']",0.056818181818181816,0.4995351485001134,98,5,88,1.0
231,15,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,"['UMPS', 'IMPDH2']",0.022727272727272728,0.7059078027698262,51,2,88,1.0
236,15,KEGG_PURINE_METABOLISM,"['IMPDH2', 'PNPT1']",0.022727272727272728,0.9969532813630407,159,2,88,1.0
163,16,KEGG_RNA_DEGRADATION,"['DDX6', 'DCP2']",1.0,0.0009896637688200961,59,2,2,0.032735032353280104
3,21,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,"['SOS2', 'CARD11', 'MALT1', 'RAC2', 'SYK', 'BCL10', 'NFATC2', 'PPP3R1']",0.05925925925925926,0.17216276051446489,75,8,135,1.0
24,21,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['SOS2', 'ITK', 'PTPRC', 'CARD11', 'MALT1', 'BCL10', 'NFATC2', 'CD28', 'PPP3R1', 'LCK']",0.07407407407407407,0.2534251906571829,108,10,135,1.0
22,21,KEGG_PROTEIN_EXPORT,"['SRP14', 'SRP9']",0.014814814814814815,0.5295831081076215,24,2,135,1.0
8,21,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,"['ARPC3', 'PTPRC', 'RAC2', 'SYK', 'WAS', 'ARPC2']",0.044444444444444446,0.7113864192708017,96,6,135,1.0
21,21,KEGG_PRIMARY_IMMUNODEFICIENCY,"['PTPRC', 'LCK']",0.014814814814814815,0.7352890961574499,35,2,135,1.0
18,21,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,"['ARPC3', 'ARPC2', 'WAS']",0.022222222222222223,0.7865274712354792,56,3,135,1.0
27,21,KEGG_VIRAL_MYOCARDITIS,"['CD28', 'EIF4G2', 'RAC2']",0.022222222222222223,0.8956090030067173,70,3,135,1.0
14,21,KEGG_MTOR_SIGNALING_PATHWAY,"['TSC2', 'TSC1']",0.014814814814814815,0.9024743450777157,52,2,135,1.0
26,21,KEGG_VEGF_SIGNALING_PATHWAY,"['NFATC2', 'PPP3R1', 'RAC2']",0.022222222222222223,0.9247048523535937,76,3,135,1.0
7,21,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,"['SYK', 'RAC2', 'SOS2']",0.022222222222222223,0.9363024923313613,79,3,135,1.0
15,21,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,"['SOS2', 'RAC2', 'SYK', 'NFATC2', 'PPP3R1', 'LCK']",0.044444444444444446,0.9445029715997711,137,6,135,1.0
17,21,KEGG_P53_SIGNALING_PATHWAY,"['TSC2', 'COP1']",0.014814814814814815,0.9647272229666198,68,2,135,1.0
0,21,KEGG_ADHERENS_JUNCTION,"['RAC2', 'WAS']",0.014814814814814815,0.974617946634017,73,2,135,1.0
20,21,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,"['CDIPT', 'CDS2']",0.014814814814814815,0.979211440183204,76,2,135,1.0
10,21,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,"['CDIPT', 'CDS2']",0.014814814814814815,0.9805565878140963,77,2,135,1.0
28,21,KEGG_WNT_SIGNALING_PATHWAY,"['NFATC2', 'FZD6', 'PPP3R1', 'RAC2']",0.02962962962962963,0.996945168150537,151,4,135,1.0
2,21,KEGG_AXON_GUIDANCE,"['NFATC2', 'PPP3R1', 'RAC2']",0.022222222222222223,0.9970632213606687,129,3,135,1.0
5,21,KEGG_CELL_ADHESION_MOLECULES_CAMS,"['CD28', 'CD2', 'PTPRC']",0.022222222222222223,0.9977463523319513,133,3,135,1.0
11,21,KEGG_INSULIN_SIGNALING_PATHWAY,"['TSC2', 'SOS2', 'TSC1']",0.022222222222222223,0.9982744632273933,137,3,135,1.0
12,21,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,"['RAC2', 'ITK']",0.014814814814814815,0.9987203035070349,116,2,135,1.0
16,21,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,"['KIDINS220', 'SOS2']",0.014814814814814815,0.9993813874107741,126,2,135,1.0
25,21,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,"['UBE2E2', 'COP1']",0.014814814814814815,0.9996811630340713,135,2,135,1.0
6,21,KEGG_CHEMOKINE_SIGNALING_PATHWAY,"['WAS', 'RAC2', 'SOS2', 'ITK']",0.02962962962962963,0.9997230096150541,188,4,135,1.0
23,21,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,"['ARPC3', 'SOS2', 'RAC2', 'WAS', 'ARPC2']",0.037037037037037035,0.9997585045252064,213,5,135,1.0
1,21,KEGG_ALZHEIMERS_DISEASE,"['ATP2A3', 'ATP2A2', 'PPP3R1']",0.022222222222222223,0.9997817841262125,167,3,135,1.0
4,21,KEGG_CALCIUM_SIGNALING_PATHWAY,"['ATP2A3', 'ATP2A2', 'PPP3R1']",0.022222222222222223,0.9999004035854698,178,3,135,1.0
9,21,KEGG_FOCAL_ADHESION,"['TLN1', 'RAC2', 'SOS2']",0.022222222222222223,0.9999784841314017,199,3,135,1.0
13,21,KEGG_MAPK_SIGNALING_PATHWAY,"['NFATC2', 'PPP3R1', 'RAC2', 'SOS2']",0.02962962962962963,0.9999990429229605,267,4,135,1.0
19,21,KEGG_PATHWAYS_IN_CANCER,"['FZD6', 'RAC2', 'SOS2']",0.022222222222222223,0.9999999990416322,325,3,135,1.0
416,22,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['VAV1', 'LAT', 'CD3G', 'CD3E', 'LCP2', 'ZAP70', 'CD3D', 'PLCG1', 'CD247']",0.8181818181818182,2.706510351390822e-10,108,9,11,9.334095351008303e-08
414,22,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,"['VAV1', 'LAT', 'LCP2', 'ZAP70', 'PLCG1', 'CD247']",0.5454545454545454,4.8728184355676936e-05,137,6,11,0.0034921865454901804
410,22,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,"['LCP2', 'VAV1', 'LAT', 'PLCG1']",0.36363636363636365,0.000793018615507426,79,4,11,0.03257395099395898
415,22,KEGG_PRIMARY_IMMUNODEFICIENCY,"['ZAP70', 'CD3E', 'CD3D']",0.2727272727272727,0.0009090404928546693,35,3,11,0.03257395099395898
412,22,KEGG_HEMATOPOIETIC_CELL_LINEAGE,"['CD3G', 'CD3E', 'CD3D']",0.2727272727272727,0.012416634679552145,87,3,11,0.22246470467530927
411,22,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,"['PLCG1', 'VAV1', 'LAT']",0.2727272727272727,0.016248545025992895,96,3,11,0.2409267021095498
413,22,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,"['PLCG1', 'VAV1']",0.18181818181818182,0.14684332292686034,116,2,11,1.0
429,23,KEGG_RNA_DEGRADATION,"['EXOSC1', 'C1D']",0.5,0.00569784091479975,59,2,4,0.12250357966819463
322,26,KEGG_LYSINE_DEGRADATION,"['NSD1', 'PLOD3']",0.08695652173913043,0.10114664693497753,44,2,23,0.8876134322865374
338,27,KEGG_CIRCADIAN_RHYTHM_MAMMAL,"['CRY1', 'NPAS2']",0.009302325581395349,0.45384222312805755,13,2,215,1.0
344,27,KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,"['PIGF', 'PIGH']",0.009302325581395349,0.804048301245469,25,2,215,1.0
369,27,KEGG_THYROID_CANCER,"['TP53', 'RXRB']",0.009302325581395349,0.8661311341051626,29,2,215,1.0
334,27,KEGG_BASAL_CELL_CARCINOMA,"['TP53', 'PTCH1', 'DVL1', 'WNT9A']",0.018604651162790697,0.8962879721151005,55,4,215,1.0
330,27,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,"['HSD11B2', 'INSR']",0.009302325581395349,0.9641724328625187,42,2,215,1.0
373,27,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,"['DYNC2H1', 'AVPR2']",0.009302325581395349,0.9709902893699137,44,2,215,1.0
349,27,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,"['CCR10', 'ICOS']",0.009302325581395349,0.9810805784744028,48,2,215,1.0
358,27,KEGG_P53_SIGNALING_PATHWAY,"['EI24', 'TP53', 'CHEK2']",0.013953488372093023,0.9895339170062809,68,3,215,1.0
347,27,KEGG_INOSITOL_PHOSPHATE_METABOLISM,"['INPP5K', 'IMPA2']",0.009302325581395349,0.9901514295695618,54,2,215,1.0
356,27,KEGG_NON_SMALL_CELL_LUNG_CANCER,"['TP53', 'RXRB']",0.009302325581395349,0.9901514295695618,54,2,215,1.0
368,27,KEGG_STEROID_HORMONE_BIOSYNTHESIS,"['AKR1C1', 'HSD11B2']",0.009302325581395349,0.9911776997585496,55,2,215,1.0
345,27,KEGG_HEDGEHOG_SIGNALING_PATHWAY,"['PTCH1', 'WNT9A']",0.009302325581395349,0.9920996266873254,56,2,215,1.0
366,27,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['NLRX1', 'RIPK1', 'ISG15']",0.013953488372093023,0.9922657955350168,71,3,215,1.0
343,27,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,"['LPCAT3', 'ETNK1', 'AGPAT1']",0.013953488372093023,0.9958201063235025,77,3,215,1.0
329,27,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,"['ACSL6', 'RXRB']",0.009302325581395349,0.9976995423842732,67,2,215,1.0
367,27,KEGG_SMALL_CELL_LUNG_CANCER,"['TP53', 'PIAS1', 'RXRB']",0.013953488372093023,0.9979933253156918,84,3,215,1.0
363,27,KEGG_PPAR_SIGNALING_PATHWAY,"['ACSL6', 'RXRB']",0.009302325581395349,0.9981682714796316,69,2,215,1.0
374,27,KEGG_VIRAL_MYOCARDITIS,"['EIF4G2', 'CAV1']",0.009302325581395349,0.9983661074863888,70,2,215,1.0
328,27,KEGG_ADHERENS_JUNCTION,"['WASF2', 'INSR']",0.009302325581395349,0.9988420538583211,73,2,215,1.0
362,27,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,"['INPP5K', 'IMPA2']",0.009302325581395349,0.9991810542608062,76,2,215,1.0
361,27,KEGG_PEROXISOME,"['ACSL6', 'NUDT19']",0.009302325581395349,0.9993506364412882,78,2,215,1.0
353,27,KEGG_MELANOGENESIS,"['ADCY4', 'DVL1', 'WNT9A']",0.013953488372093023,0.9996821994411519,101,3,215,1.0
364,27,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,"['ADCY4', 'CDC25B']",0.009302325581395349,0.9997136097427749,85,2,215,1.0
332,27,KEGG_APOPTOSIS,"['TP53', 'RIPK1']",0.009302325581395349,0.999773741530419,87,2,215,1.0
341,27,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,"['DOCK2', 'WASF2']",0.009302325581395349,0.9999223647796579,96,2,215,1.0
375,27,KEGG_WNT_SIGNALING_PATHWAY,"['LRP6', 'WNT9A', 'TP53', 'DVL1', 'NFAT5']",0.023255813953488372,0.9999601985747566,151,5,215,1.0
