,target_contrast,donors,variable,correlation,correlation_ceiling,n_signif,culture_condition,target_name,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
12,ENSG00000074582,CE0008678_CE0010866,CE0008162_CE0006864,0.4762745289625716,0.8412818398842038,182,Rest,BCS1L,Rest,355.0,333,121,454,-7.420429817001249,True,19.69636178213728,True,>10 DE genes,on-target KD
13,ENSG00000074582,CE0008678_CE0008162,CE0010866_CE0006864,0.45179817964391206,0.6958871710352845,378,Rest,BCS1L,Rest,355.0,333,121,454,-7.420429817001249,True,19.69636178213728,True,>10 DE genes,on-target KD
14,ENSG00000074582,CE0008678_CE0006864,CE0010866_CE0008162,0.4345052089403695,0.5856929703421484,583,Rest,BCS1L,Rest,355.0,333,121,454,-7.420429817001249,True,19.69636178213728,True,>10 DE genes,on-target KD
15,ENSG00000079313,CE0008678_CE0010866,CE0008162_CE0006864,0.002404537494207734,,11,Rest,REXO1,Rest,1434.0,14,17,31,-13.451546795359922,True,27.41720038473719,False,>10 DE genes,on-target KD
16,ENSG00000079313,CE0008678_CE0008162,CE0010866_CE0006864,-0.17148572232072232,,55,Rest,REXO1,Rest,1434.0,14,17,31,-13.451546795359922,True,27.41720038473719,False,>10 DE genes,on-target KD
17,ENSG00000079313,CE0008678_CE0006864,CE0010866_CE0008162,-0.14180471020610072,,739,Rest,REXO1,Rest,1434.0,14,17,31,-13.451546795359922,True,27.41720038473719,False,>10 DE genes,on-target KD
18,ENSG00000099917,CE0008678_CE0010866,CE0008162_CE0006864,0.6776173424054208,0.7244743982776617,4415,Rest,MED15,Rest,1294.0,1099,1708,2807,-25.02247865139637,True,128.59304724940682,False,>10 DE genes,on-target KD
19,ENSG00000099917,CE0008678_CE0008162,CE0010866_CE0006864,0.7084590534277632,0.7516337899275387,3768,Rest,MED15,Rest,1294.0,1099,1708,2807,-25.02247865139637,True,128.59304724940682,False,>10 DE genes,on-target KD
20,ENSG00000099917,CE0008678_CE0006864,CE0010866_CE0008162,0.5401903461931511,0.7357788482668878,4389,Rest,MED15,Rest,1294.0,1099,1708,2807,-25.02247865139637,True,128.59304724940682,False,>10 DE genes,on-target KD
21,ENSG00000100241,CE0008678_CE0010866,CE0008162_CE0006864,0.8394382410659369,0.9224703033658914,14,Rest,SBF1,Rest,639.0,124,58,182,-14.951443995260602,True,89.50683728719862,False,>10 DE genes,on-target KD
22,ENSG00000100241,CE0008678_CE0008162,CE0010866_CE0006864,0.6894389885515332,0.9246584799199751,12,Rest,SBF1,Rest,639.0,124,58,182,-14.951443995260602,True,89.50683728719862,False,>10 DE genes,on-target KD
23,ENSG00000100241,CE0008678_CE0006864,CE0010866_CE0008162,1.0,,2,Rest,SBF1,Rest,639.0,124,58,182,-14.951443995260602,True,89.50683728719862,False,>10 DE genes,on-target KD
24,ENSG00000100263,CE0008678_CE0010866,CE0008162_CE0006864,0.4874177923069543,0.8263357927018737,78,Rest,RHBDD3,Rest,419.0,39,24,63,-3.639080861531491,True,3.4834006301625813,True,>10 DE genes,on-target KD
25,ENSG00000100263,CE0008678_CE0008162,CE0010866_CE0006864,0.795895495174502,0.896524613374787,28,Rest,RHBDD3,Rest,419.0,39,24,63,-3.639080861531491,True,3.4834006301625813,True,>10 DE genes,on-target KD
26,ENSG00000100263,CE0008678_CE0006864,CE0010866_CE0008162,0.4765285872218716,0.8447006420916314,102,Rest,RHBDD3,Rest,419.0,39,24,63,-3.639080861531491,True,3.4834006301625813,True,>10 DE genes,on-target KD
27,ENSG00000100985,CE0008678_CE0010866,CE0008162_CE0006864,-0.1309839245313873,,1388,Rest,MMP9,Rest,746.0,273,27,300,0.0,False,,False,>10 DE genes,no on-target KD
28,ENSG00000100985,CE0008678_CE0008162,CE0010866_CE0006864,-0.08739729062367697,,1719,Rest,MMP9,Rest,746.0,273,27,300,0.0,False,,False,>10 DE genes,no on-target KD
29,ENSG00000100985,CE0008678_CE0006864,CE0010866_CE0008162,-0.2585802578437442,,3050,Rest,MMP9,Rest,746.0,273,27,300,0.0,False,,False,>10 DE genes,no on-target KD
30,ENSG00000108349,CE0008678_CE0010866,CE0008162_CE0006864,0.592321736062512,0.5712652682580548,1656,Rest,CASC3,Rest,310.0,862,377,1239,-15.973153517042563,True,88.59647396125392,False,>10 DE genes,on-target KD
31,ENSG00000108349,CE0008678_CE0008162,CE0010866_CE0006864,0.6114207436621805,0.6942328294370197,1504,Rest,CASC3,Rest,310.0,862,377,1239,-15.973153517042563,True,88.59647396125392,False,>10 DE genes,on-target KD
32,ENSG00000108349,CE0008678_CE0006864,CE0010866_CE0008162,0.5710222073836743,0.809175825875561,1397,Rest,CASC3,Rest,310.0,862,377,1239,-15.973153517042563,True,88.59647396125392,False,>10 DE genes,on-target KD
33,ENSG00000111665,CE0008678_CE0010866,CE0008162_CE0006864,0.4358358124444095,0.811801815300268,72,Rest,CDCA3,Rest,361.0,73,54,127,-9.669195103152637,True,38.753743721210654,False,>10 DE genes,on-target KD
34,ENSG00000111665,CE0008678_CE0008162,CE0010866_CE0006864,0.2923995817887814,0.6267333941185584,285,Rest,CDCA3,Rest,361.0,73,54,127,-9.669195103152637,True,38.753743721210654,False,>10 DE genes,on-target KD
35,ENSG00000111665,CE0008678_CE0006864,CE0010866_CE0008162,0.08303207466065107,0.4272453980159179,166,Rest,CDCA3,Rest,361.0,73,54,127,-9.669195103152637,True,38.753743721210654,False,>10 DE genes,on-target KD
36,ENSG00000116874,CE0008678_CE0010866,CE0008162_CE0006864,0.29309181385366667,0.8602307480788605,202,Rest,WARS2,Rest,600.0,38,21,59,-8.243719248381597,True,13.547618610808875,False,>10 DE genes,on-target KD
37,ENSG00000116874,CE0008678_CE0008162,CE0010866_CE0006864,0.42738339696587524,0.8701781509815166,85,Rest,WARS2,Rest,600.0,38,21,59,-8.243719248381597,True,13.547618610808875,False,>10 DE genes,on-target KD
38,ENSG00000116874,CE0008678_CE0006864,CE0010866_CE0008162,0.14096072422790304,0.7196098688002576,453,Rest,WARS2,Rest,600.0,38,21,59,-8.243719248381597,True,13.547618610808875,False,>10 DE genes,on-target KD
39,ENSG00000118420,CE0008678_CE0010866,CE0008162_CE0006864,0.7155270312977374,0.8313590546971695,276,Rest,UBE3D,Rest,171.0,184,81,265,-1.7063855535091508,False,2.443570343795519,False,>10 DE genes,no on-target KD
40,ENSG00000118420,CE0008678_CE0008162,CE0010866_CE0006864,0.6183148333292047,0.7142353623168587,228,Rest,UBE3D,Rest,171.0,184,81,265,-1.7063855535091508,False,2.443570343795519,False,>10 DE genes,no on-target KD
41,ENSG00000118420,CE0008678_CE0006864,CE0010866_CE0008162,0.5249065132725029,0.5804062467671907,362,Rest,UBE3D,Rest,171.0,184,81,265,-1.7063855535091508,False,2.443570343795519,False,>10 DE genes,no on-target KD
42,ENSG00000119431,CE0008678_CE0010866,CE0008162_CE0006864,0.27952966329464857,0.5968626474339109,79,Rest,HDHD3,Rest,896.0,59,11,70,-9.816389372712168,True,13.755262981570034,False,>10 DE genes,on-target KD
43,ENSG00000119431,CE0008678_CE0008162,CE0010866_CE0006864,0.1306507802819999,,724,Rest,HDHD3,Rest,896.0,59,11,70,-9.816389372712168,True,13.755262981570034,False,>10 DE genes,on-target KD
44,ENSG00000119431,CE0008678_CE0006864,CE0010866_CE0008162,-0.19268244449664193,,403,Rest,HDHD3,Rest,896.0,59,11,70,-9.816389372712168,True,13.755262981570034,False,>10 DE genes,on-target KD
45,ENSG00000119760,CE0008678_CE0010866,CE0008162_CE0006864,0.4148965568522428,,5946,Rest,SUPT7L,Rest,2303.0,2277,652,2929,-22.47552074739448,True,22.369067597672064,True,>10 DE genes,on-target KD
46,ENSG00000119760,CE0008678_CE0008162,CE0010866_CE0006864,0.26605626129375615,,7935,Rest,SUPT7L,Rest,2303.0,2277,652,2929,-22.47552074739448,True,22.369067597672064,True,>10 DE genes,on-target KD
47,ENSG00000119760,CE0008678_CE0006864,CE0010866_CE0008162,0.32896430262635196,,7135,Rest,SUPT7L,Rest,2303.0,2277,652,2929,-22.47552074739448,True,22.369067597672064,True,>10 DE genes,on-target KD
48,ENSG00000125447,CE0008678_CE0010866,CE0008162_CE0006864,0.390224229101315,0.7844921915300269,1694,Rest,GGA3,Rest,195.0,615,498,1113,-5.931849572570973,True,47.56049990385589,False,>10 DE genes,on-target KD
49,ENSG00000125447,CE0008678_CE0008162,CE0010866_CE0006864,0.47187786870347426,0.6089272338691919,1846,Rest,GGA3,Rest,195.0,615,498,1113,-5.931849572570973,True,47.56049990385589,False,>10 DE genes,on-target KD
50,ENSG00000125447,CE0008678_CE0006864,CE0010866_CE0008162,0.602701738622902,0.8102011778471411,931,Rest,GGA3,Rest,195.0,615,498,1113,-5.931849572570973,True,47.56049990385589,False,>10 DE genes,on-target KD
51,ENSG00000127528,CE0008678_CE0010866,CE0008162_CE0006864,0.5808147335616334,0.6283017060158547,1536,Rest,KLF2,Rest,496.0,582,405,987,-2.8690335711720585,True,639.1537121461206,False,>10 DE genes,on-target KD
52,ENSG00000127528,CE0008678_CE0008162,CE0010866_CE0006864,0.4197459060086796,0.46416694720605,1501,Rest,KLF2,Rest,496.0,582,405,987,-2.8690335711720585,True,639.1537121461206,False,>10 DE genes,on-target KD
53,ENSG00000127528,CE0008678_CE0006864,CE0010866_CE0008162,0.4349202684824833,0.6778681586568118,1794,Rest,KLF2,Rest,496.0,582,405,987,-2.8690335711720585,True,639.1537121461206,False,>10 DE genes,on-target KD
54,ENSG00000127586,CE0008678_CE0010866,CE0008162_CE0006864,0.29579444527078075,0.430846414771281,568,Rest,CHTF18,Rest,274.0,76,60,136,-4.473263312844851,True,9.085670698760634,False,>10 DE genes,on-target KD
55,ENSG00000127586,CE0008678_CE0008162,CE0010866_CE0006864,0.1327769608638415,0.5573660701260312,457,Rest,CHTF18,Rest,274.0,76,60,136,-4.473263312844851,True,9.085670698760634,False,>10 DE genes,on-target KD
56,ENSG00000127586,CE0008678_CE0006864,CE0010866_CE0008162,0.5578650754678204,0.8576428930882003,22,Rest,CHTF18,Rest,274.0,76,60,136,-4.473263312844851,True,9.085670698760634,False,>10 DE genes,on-target KD
57,ENSG00000128590,CE0008678_CE0010866,CE0008162_CE0006864,0.7004273470680664,0.8393678045803988,217,Rest,DNAJB9,Rest,894.0,199,10,209,-13.501037161209386,True,27.93048215445814,True,>10 DE genes,on-target KD
58,ENSG00000128590,CE0008678_CE0008162,CE0010866_CE0006864,0.6453464172921456,0.7069054817484712,220,Rest,DNAJB9,Rest,894.0,199,10,209,-13.501037161209386,True,27.93048215445814,True,>10 DE genes,on-target KD
59,ENSG00000128590,CE0008678_CE0006864,CE0010866_CE0008162,0.7395985589206081,0.8128049660099669,298,Rest,DNAJB9,Rest,894.0,199,10,209,-13.501037161209386,True,27.93048215445814,True,>10 DE genes,on-target KD
60,ENSG00000132405,CE0008678_CE0010866,CE0008162_CE0006864,0.11438807653933114,0.7522662723097441,842,Rest,TBC1D14,Rest,301.0,82,21,103,-3.508678961548409,True,76.60111102668688,False,>10 DE genes,on-target KD
61,ENSG00000132405,CE0008678_CE0008162,CE0010866_CE0006864,-0.14485740474393047,0.676816047574097,589,Rest,TBC1D14,Rest,301.0,82,21,103,-3.508678961548409,True,76.60111102668688,False,>10 DE genes,on-target KD
62,ENSG00000132405,CE0008678_CE0006864,CE0010866_CE0008162,0.04793189665026848,,234,Rest,TBC1D14,Rest,301.0,82,21,103,-3.508678961548409,True,76.60111102668688,False,>10 DE genes,on-target KD
63,ENSG00000133112,CE0008678_CE0010866,CE0008162_CE0006864,0.44970311484698977,0.6190640143855378,1916,Rest,TPT1,Rest,260.0,460,519,979,0.0,False,,False,>10 DE genes,no on-target KD
64,ENSG00000133112,CE0008678_CE0008162,CE0010866_CE0006864,0.355165022422738,0.5394566623974484,2740,Rest,TPT1,Rest,260.0,460,519,979,0.0,False,,False,>10 DE genes,no on-target KD
65,ENSG00000133112,CE0008678_CE0006864,CE0010866_CE0008162,0.40366820062490427,0.6040456028184367,2533,Rest,TPT1,Rest,260.0,460,519,979,0.0,False,,False,>10 DE genes,no on-target KD
66,ENSG00000137076,CE0008678_CE0010866,CE0008162_CE0006864,0.47442131773015067,0.815499009295383,117,Rest,TLN1,Rest,316.0,12,28,40,-16.051735164723272,True,99.13800625556256,False,>10 DE genes,on-target KD
67,ENSG00000137076,CE0008678_CE0008162,CE0010866_CE0006864,0.7279016346420704,0.964190135738739,9,Rest,TLN1,Rest,316.0,12,28,40,-16.051735164723272,True,99.13800625556256,False,>10 DE genes,on-target KD
68,ENSG00000137076,CE0008678_CE0006864,CE0010866_CE0008162,0.4468721136954631,0.8146245617659932,134,Rest,TLN1,Rest,316.0,12,28,40,-16.051735164723272,True,99.13800625556256,False,>10 DE genes,on-target KD
69,ENSG00000137411,CE0008678_CE0010866,CE0008162_CE0006864,0.05769910139021756,0.7057928050922738,679,Rest,VARS2,Rest,293.0,38,16,54,-5.510078215222831,True,11.759732353226832,False,>10 DE genes,on-target KD
70,ENSG00000137411,CE0008678_CE0008162,CE0010866_CE0006864,-0.064905257769097,0.7511428174091778,650,Rest,VARS2,Rest,293.0,38,16,54,-5.510078215222831,True,11.759732353226832,False,>10 DE genes,on-target KD
71,ENSG00000137411,CE0008678_CE0006864,CE0010866_CE0008162,0.03025005569811955,0.8035223065291129,332,Rest,VARS2,Rest,293.0,38,16,54,-5.510078215222831,True,11.759732353226832,False,>10 DE genes,on-target KD
72,ENSG00000139718,CE0008678_CE0010866,CE0008162_CE0006864,0.30490560165561814,0.7984131344216702,754,Rest,SETD1B,Rest,160.0,43,66,109,-10.355048456966449,True,74.22528598611493,False,>10 DE genes,on-target KD
73,ENSG00000139718,CE0008678_CE0008162,CE0010866_CE0006864,0.6954274380463371,0.8852677964744363,171,Rest,SETD1B,Rest,160.0,43,66,109,-10.355048456966449,True,74.22528598611493,False,>10 DE genes,on-target KD
74,ENSG00000139718,CE0008678_CE0006864,CE0010866_CE0008162,0.7166824843894385,0.8796018638126247,253,Rest,SETD1B,Rest,160.0,43,66,109,-10.355048456966449,True,74.22528598611493,False,>10 DE genes,on-target KD
75,ENSG00000143222,CE0008678_CE0010866,CE0008162_CE0006864,0.2795390920973624,0.5292544390923264,249,Rest,UFC1,Rest,469.0,72,51,123,-19.08702584598323,True,115.8815618386347,False,>10 DE genes,on-target KD
76,ENSG00000143222,CE0008678_CE0008162,CE0010866_CE0006864,0.5622321939395026,0.7366520501410893,150,Rest,UFC1,Rest,469.0,72,51,123,-19.08702584598323,True,115.8815618386347,False,>10 DE genes,on-target KD
77,ENSG00000143222,CE0008678_CE0006864,CE0010866_CE0008162,0.4997105136006743,0.6549786210962963,402,Rest,UFC1,Rest,469.0,72,51,123,-19.08702584598323,True,115.8815618386347,False,>10 DE genes,on-target KD
78,ENSG00000145414,CE0008678_CE0010866,CE0008162_CE0006864,0.38172827630169043,0.5446174140273129,348,Rest,NAF1,Rest,100.0,125,25,150,-2.132304153266624,False,7.392991569470268,False,>10 DE genes,no on-target KD
79,ENSG00000145414,CE0008678_CE0008162,CE0010866_CE0006864,0.1364222362504255,0.7162858532411543,436,Rest,NAF1,Rest,100.0,125,25,150,-2.132304153266624,False,7.392991569470268,False,>10 DE genes,no on-target KD
80,ENSG00000145414,CE0008678_CE0006864,CE0010866_CE0008162,0.4144925946455623,0.8153655821595339,194,Rest,NAF1,Rest,100.0,125,25,150,-2.132304153266624,False,7.392991569470268,False,>10 DE genes,no on-target KD
81,ENSG00000145476,CE0008678_CE0010866,CE0008162_CE0006864,0.03371426651936594,0.7154671306772367,6,Rest,CYP4V2,Rest,289.0,94,171,265,-4.857326633009924,True,27.88030977136004,False,>10 DE genes,on-target KD
82,ENSG00000145476,CE0008678_CE0008162,CE0010866_CE0006864,0.3267908742648497,0.4368204031563802,325,Rest,CYP4V2,Rest,289.0,94,171,265,-4.857326633009924,True,27.88030977136004,False,>10 DE genes,on-target KD
83,ENSG00000145476,CE0008678_CE0006864,CE0010866_CE0008162,0.4451669726731175,0.7149409216910655,105,Rest,CYP4V2,Rest,289.0,94,171,265,-4.857326633009924,True,27.88030977136004,False,>10 DE genes,on-target KD
84,ENSG00000145545,CE0008678_CE0010866,CE0008162_CE0006864,0.22008210808516115,0.6572367467108333,1923,Rest,SRD5A1,Rest,136.0,87,103,190,-4.080830839257888,False,22.28273618976216,True,>10 DE genes,putative off-target
85,ENSG00000145545,CE0008678_CE0008162,CE0010866_CE0006864,0.17313526021270173,0.7375207707348214,1772,Rest,SRD5A1,Rest,136.0,87,103,190,-4.080830839257888,False,22.28273618976216,True,>10 DE genes,putative off-target
86,ENSG00000145545,CE0008678_CE0006864,CE0010866_CE0008162,0.21301499285304037,0.5561430216294242,1172,Rest,SRD5A1,Rest,136.0,87,103,190,-4.080830839257888,False,22.28273618976216,True,>10 DE genes,putative off-target
87,ENSG00000148950,CE0008678_CE0010866,CE0008162_CE0006864,0.49772637731726166,0.8645574178365971,277,Rest,IMMP1L,Rest,458.0,152,225,377,-7.138804973420293,True,12.811071312248364,True,>10 DE genes,on-target KD
88,ENSG00000148950,CE0008678_CE0008162,CE0010866_CE0006864,0.18384187687268516,0.6694848776060466,972,Rest,IMMP1L,Rest,458.0,152,225,377,-7.138804973420293,True,12.811071312248364,True,>10 DE genes,on-target KD
89,ENSG00000148950,CE0008678_CE0006864,CE0010866_CE0008162,0.428796910604192,0.840144443976072,478,Rest,IMMP1L,Rest,458.0,152,225,377,-7.138804973420293,True,12.811071312248364,True,>10 DE genes,on-target KD
90,ENSG00000149923,CE0008678_CE0010866,CE0008162_CE0006864,0.40283367330250536,0.7205330238742267,236,Rest,PPP4C,Rest,158.0,60,76,136,-9.024177649632072,True,171.22548842941617,False,>10 DE genes,on-target KD
91,ENSG00000149923,CE0008678_CE0008162,CE0010866_CE0006864,0.37478443070281314,0.43567604917151226,694,Rest,PPP4C,Rest,158.0,60,76,136,-9.024177649632072,True,171.22548842941617,False,>10 DE genes,on-target KD
92,ENSG00000149923,CE0008678_CE0006864,CE0010866_CE0008162,0.22763760129329746,0.48308768389964885,791,Rest,PPP4C,Rest,158.0,60,76,136,-9.024177649632072,True,171.22548842941617,False,>10 DE genes,on-target KD
93,ENSG00000150527,CE0008678_CE0010866,CE0008162_CE0006864,0.5546666316725533,0.7625502924339121,209,Rest,MIA2,Rest,608.0,49,4,53,-11.604567803615726,True,24.157133922512525,False,>10 DE genes,on-target KD
94,ENSG00000150527,CE0008678_CE0008162,CE0010866_CE0006864,0.7178831884631607,0.8282968719731971,154,Rest,MIA2,Rest,608.0,49,4,53,-11.604567803615726,True,24.157133922512525,False,>10 DE genes,on-target KD
95,ENSG00000150527,CE0008678_CE0006864,CE0010866_CE0008162,0.752257611885646,0.9196228993562132,53,Rest,MIA2,Rest,608.0,49,4,53,-11.604567803615726,True,24.157133922512525,False,>10 DE genes,on-target KD
96,ENSG00000154165,CE0008678_CE0010866,CE0008162_CE0006864,-0.05530845931952019,0.8173712217190915,160,Rest,GPR15,Rest,1447.0,66,4,70,-14.824184609226077,True,120.24491315257974,False,>10 DE genes,on-target KD
97,ENSG00000154165,CE0008678_CE0008162,CE0010866_CE0006864,-0.015880056538126717,0.36917651010234254,282,Rest,GPR15,Rest,1447.0,66,4,70,-14.824184609226077,True,120.24491315257974,False,>10 DE genes,on-target KD
98,ENSG00000154165,CE0008678_CE0006864,CE0010866_CE0008162,-0.05245736017069973,0.7897710165135299,133,Rest,GPR15,Rest,1447.0,66,4,70,-14.824184609226077,True,120.24491315257974,False,>10 DE genes,on-target KD
99,ENSG00000156253,CE0008678_CE0010866,CE0008162_CE0006864,-0.04414725824438533,,485,Rest,RWDD2B,Rest,599.0,160,30,190,-9.016690408913416,True,14.168214164672433,False,>10 DE genes,on-target KD
100,ENSG00000156253,CE0008678_CE0008162,CE0010866_CE0006864,0.03851924959038432,,417,Rest,RWDD2B,Rest,599.0,160,30,190,-9.016690408913416,True,14.168214164672433,False,>10 DE genes,on-target KD
101,ENSG00000156253,CE0008678_CE0006864,CE0010866_CE0008162,-0.04102735870908209,,508,Rest,RWDD2B,Rest,599.0,160,30,190,-9.016690408913416,True,14.168214164672433,False,>10 DE genes,on-target KD
102,ENSG00000156603,CE0008678_CE0010866,CE0008162_CE0006864,0.5267824487269847,0.7021712928164772,2554,Rest,MED19,Rest,877.0,1131,881,2012,-7.033382304404051,True,9.250685576317515,True,>10 DE genes,on-target KD
103,ENSG00000156603,CE0008678_CE0008162,CE0010866_CE0006864,0.6222384259849848,0.7609605557424847,2288,Rest,MED19,Rest,877.0,1131,881,2012,-7.033382304404051,True,9.250685576317515,True,>10 DE genes,on-target KD
104,ENSG00000156603,CE0008678_CE0006864,CE0010866_CE0008162,0.5954406736372321,0.7634100122830758,2685,Rest,MED19,Rest,877.0,1131,881,2012,-7.033382304404051,True,9.250685576317515,True,>10 DE genes,on-target KD
105,ENSG00000157212,CE0008678_CE0010866,CE0008162_CE0006864,0.7857396230472781,0.8706857896258493,979,Rest,PAXIP1,Rest,501.0,498,573,1071,-13.865286835515844,True,39.66701683720966,False,>10 DE genes,on-target KD
106,ENSG00000157212,CE0008678_CE0008162,CE0010866_CE0006864,0.797708273103714,0.8600315800852903,943,Rest,PAXIP1,Rest,501.0,498,573,1071,-13.865286835515844,True,39.66701683720966,False,>10 DE genes,on-target KD
107,ENSG00000157212,CE0008678_CE0006864,CE0010866_CE0008162,0.7609375019909409,0.8071731799279598,1051,Rest,PAXIP1,Rest,501.0,498,573,1071,-13.865286835515844,True,39.66701683720966,False,>10 DE genes,on-target KD
108,ENSG00000162396,CE0008678_CE0010866,CE0008162_CE0006864,0.12319769347228728,0.7209272104077314,379,Rest,PARS2,Rest,328.0,65,33,98,-3.434162538345495,True,3.8452393309533193,False,>10 DE genes,on-target KD
109,ENSG00000162396,CE0008678_CE0008162,CE0010866_CE0006864,0.2635233382891926,0.7295591599466676,402,Rest,PARS2,Rest,328.0,65,33,98,-3.434162538345495,True,3.8452393309533193,False,>10 DE genes,on-target KD
110,ENSG00000162396,CE0008678_CE0006864,CE0010866_CE0008162,0.4135526946438349,0.6520816978663193,735,Rest,PARS2,Rest,328.0,65,33,98,-3.434162538345495,True,3.8452393309533193,False,>10 DE genes,on-target KD
111,ENSG00000170291,CE0008678_CE0010866,CE0008162_CE0006864,0.6810231877596137,0.8491732766380538,357,Rest,ELP5,Rest,299.0,264,133,397,-10.117287498478651,True,39.80627431767706,False,>10 DE genes,on-target KD
112,ENSG00000170291,CE0008678_CE0008162,CE0010866_CE0006864,0.7195018180531743,0.8702172693206717,273,Rest,ELP5,Rest,299.0,264,133,397,-10.117287498478651,True,39.80627431767706,False,>10 DE genes,on-target KD
113,ENSG00000170291,CE0008678_CE0006864,CE0010866_CE0008162,0.6224768385203343,0.7511795490722956,550,Rest,ELP5,Rest,299.0,264,133,397,-10.117287498478651,True,39.80627431767706,False,>10 DE genes,on-target KD
114,ENSG00000170604,CE0008678_CE0010866,CE0008162_CE0006864,0.2430297893884984,0.8789179095144946,118,Rest,IRF2BP1,Rest,272.0,23,35,58,-6.548963913183966,True,18.12444875508832,False,>10 DE genes,on-target KD
115,ENSG00000170604,CE0008678_CE0008162,CE0010866_CE0006864,0.24436650526402814,0.8080835167702728,325,Rest,IRF2BP1,Rest,272.0,23,35,58,-6.548963913183966,True,18.12444875508832,False,>10 DE genes,on-target KD
116,ENSG00000170604,CE0008678_CE0006864,CE0010866_CE0008162,0.32570425962601335,0.7762782350916598,200,Rest,IRF2BP1,Rest,272.0,23,35,58,-6.548963913183966,True,18.12444875508832,False,>10 DE genes,on-target KD
117,ENSG00000177628,CE0008678_CE0010866,CE0008162_CE0006864,0.37473910871871646,,2892,Rest,GBA,Rest,467.0,46,10,56,-11.568857785755334,True,43.41018666303268,False,>10 DE genes,on-target KD
118,ENSG00000177628,CE0008678_CE0008162,CE0010866_CE0006864,0.537654844074258,0.42040893259402035,138,Rest,GBA,Rest,467.0,46,10,56,-11.568857785755334,True,43.41018666303268,False,>10 DE genes,on-target KD
119,ENSG00000177628,CE0008678_CE0006864,CE0010866_CE0008162,-0.007289862439085496,,2488,Rest,GBA,Rest,467.0,46,10,56,-11.568857785755334,True,43.41018666303268,False,>10 DE genes,on-target KD
120,ENSG00000178741,CE0008678_CE0010866,CE0008162_CE0006864,0.2877957093784642,0.7289564642582564,471,Rest,COX5A,Rest,117.0,276,112,388,0.0,False,,False,>10 DE genes,no on-target KD
121,ENSG00000178741,CE0008678_CE0008162,CE0010866_CE0006864,0.2161944399366231,0.5473239110739596,517,Rest,COX5A,Rest,117.0,276,112,388,0.0,False,,False,>10 DE genes,no on-target KD
